cycle,legislation,session_number,session_title,session_date,link_to_session
13,4,6,Reunião N.º 6 (28/09/2018),28/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/6
13,4,5,Reunião N.º 5 (27/09/2018),27/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/5
13,4,4,Reunião N.º 4 (26/09/2018),26/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/4
13,4,3,Reunião N.º 3 (21/09/2018),21/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/3
13,4,2,Reunião N.º 2 (20/09/2018),20/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/2
13,4,1,Reunião N.º 1 (19/09/2018),19/09/2018,https://av.parlamento.pt/videos/Plenary/13/4/1
14,1,78,Reunião N.º 78 (10/09/2020),10/09/2020,https://av.parlamento.pt/videos/Plenary/14/1/78
14,1,77,Reunião N.º 77 (24/07/2020),24/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/77
14,1,76,Reunião N.º 76 (23/07/2020),23/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/76
14,1,75,Reunião N.º 75 (10/07/2020),10/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/75
14,1,74,Reunião N.º 74 (09/07/2020),09/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/74
14,1,73,Reunião N.º 73 (08/07/2020),08/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/73
14,1,72,Reunião N.º 72 (07/07/2020),07/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/72
14,1,71,Reunião N.º 71 (03/07/2020),03/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/71
14,1,70,Reunião N.º 70 (02/07/2020),02/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/70
14,1,69,Reunião N.º 69 (01/07/2020),01/07/2020,https://av.parlamento.pt/videos/Plenary/14/1/69
14,1,68,Reunião N.º 68 (26/06/2020),26/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/68
14,1,67,Reunião N.º 67 (25/06/2020),25/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/67
14,1,66,Reunião N.º 66 (24/06/2020),24/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/66
14,1,65,Reunião N.º 65 (19/06/2020),19/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/65
14,1,64,Reunião N.º 64 (18/06/2020),18/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/64
14,1,63,Reunião N.º 63 (17/06/2020),17/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/63
14,1,62,Reunião N.º 62 (09/06/2020),09/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/62
14,1,61,Reunião N.º 61 (08/06/2020),08/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/61
14,1,60,Reunião N.º 60 (05/06/2020),05/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/60
14,1,59,Reunião N.º 59 (04/06/2020),04/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/59
14,1,58,Reunião N.º 58 (03/06/2020),03/06/2020,https://av.parlamento.pt/videos/Plenary/14/1/58
14,1,57,Reunião N.º 57 (28/05/2020),28/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/57
14,1,56,Reunião N.º 56 (27/05/2020),27/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/56
14,1,55,Reunião N.º 55 (21/05/2020),21/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/55
14,1,54,Reunião N.º 54 (20/05/2020),20/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/54
14,1,53,Reunião N.º 53 (14/05/2020),14/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/53
14,1,52,Reunião N.º 52 (13/05/2020),13/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/52
14,1,51,Reunião N.º 51 (07/05/2020),07/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/51
14,1,50,Reunião N.º 50 (06/05/2020),06/05/2020,https://av.parlamento.pt/videos/Plenary/14/1/50
14,1,49,Reunião N.º 49 (30/04/2020),30/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/49
14,1,48,Reunião N.º 48 (25/04/2020),25/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/48
14,1,47,Reunião N.º 47 (22/04/2020),22/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/47
14,1,46,Reunião N.º 46 (16/04/2020),16/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/46
14,1,45,Reunião N.º 45 (08/04/2020),08/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/45
14,1,44,Reunião N.º 44 (02/04/2020),02/04/2020,https://av.parlamento.pt/videos/Plenary/14/1/44
14,1,43,Reunião N.º 43 (24/03/2020),24/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/43
14,1,42,Reunião N.º 42 (18/03/2020),18/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/42
14,1,41,Reunião N.º 41 (13/03/2020),13/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/41
14,1,40,Reunião N.º 40 (12/03/2020),12/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/40
14,1,39,Reunião N.º 39 (11/03/2020),11/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/39
14,1,38,Reunião N.º 38 (06/03/2020),06/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/38
14,1,37,Reunião N.º 37 (05/03/2020),05/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/37
14,1,36,Reunião N.º 36 (04/03/2020),04/03/2020,https://av.parlamento.pt/videos/Plenary/14/1/36
14,1,35,Reunião N.º 35 (28/02/2020),28/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/35
14,1,34,Reunião N.º 34 (27/02/2020),27/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/34
14,1,33,Reunião N.º 33 (26/02/2020),26/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/33
14,1,32,Reunião N.º 32 (20/02/2020),20/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/32
14,1,31,Reunião N.º 31 (19/02/2020),19/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/31
14,1,30,Reunião N.º 30 (18/02/2020),18/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/30
14,1,29,Reunião N.º 29 (14/02/2020),14/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/29
14,1,28,Reunião N.º 28 (13/02/2020),13/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/28
14,1,27,Reunião N.º 27 (12/02/2020),12/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/27
14,1,26,Reunião N.º 26 (06/02/2020),06/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/26
14,1,25,Reunião N.º 25 (05/02/2020),05/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/25
14,1,24,Reunião N.º 24 (04/02/2020),04/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/24
14,1,23,Reunião N.º 23 (03/02/2020),03/02/2020,https://av.parlamento.pt/videos/Plenary/14/1/23
14,1,22,Reunião N.º 22 (10/01/2020),10/01/2020,https://av.parlamento.pt/videos/Plenary/14/1/22
14,1,21,Reunião N.º 21 (09/01/2020),09/01/2020,https://av.parlamento.pt/videos/Plenary/14/1/21
14,1,20,Reunião N.º 20 (20/12/2019),20/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/20
14,1,19,Reunião N.º 19 (19/12/2019),19/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/19
14,1,18,Reunião N.º 18 (18/12/2019),18/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/18
14,1,17,Reunião N.º 17 (12/12/2019),12/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/17
14,1,16,Reunião N.º 16 (11/12/2019),11/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/16
14,1,15,Reunião N.º 15 (10/12/2019),10/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/15
14,1,14,Reunião N.º 14 (04/12/2019),04/12/2019,https://av.parlamento.pt/videos/Plenary/14/1/14
14,1,13,Reunião N.º 13 (29/11/2019),29/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/13
14,1,12,Reunião N.º 12 (28/11/2019),28/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/12
14,1,11,Reunião N.º 11 (27/11/2019),27/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/11
14,1,10,Reunião N.º 10 (22/11/2019),22/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/10
14,1,9,Reunião N.º 9 (21/11/2019),21/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/9
14,1,8,Reunião N.º 8 (20/11/2019),20/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/8
14,1,7,Reunião N.º 7 (15/11/2019),15/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/7
14,1,6,Reunião N.º 6 (14/11/2019),14/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/6
14,1,5,Reunião N.º 5 (13/11/2019),13/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/5
14,1,4,Reunião N.º 4 (06/11/2019),06/11/2019,https://av.parlamento.pt/videos/Plenary/14/1/4
14,1,3,Reunião N.º 3 (31/10/2019),31/10/2019,https://av.parlamento.pt/videos/Plenary/14/1/3
14,1,2,Reunião N.º 2 (30/10/2019),30/10/2019,https://av.parlamento.pt/videos/Plenary/14/1/2
14,1,1,Reunião N.º 1 (25/10/2019),25/10/2019,https://av.parlamento.pt/videos/Plenary/14/1/1
14,2,92,Reunião N.º 92 (09/09/2021),09/09/2021,https://av.parlamento.pt/videos/Plenary/14/2/92
14,2,91,Reunião N.º 91 (22/07/2021),22/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/91
14,2,90,Reunião N.º 90 (21/07/2021),21/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/90
14,2,89,Reunião N.º 89 (20/07/2021),20/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/89
14,2,88,Reunião N.º 88 (09/07/2021),09/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/88
14,2,87,Reunião N.º 87 (08/07/2021),08/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/87
14,2,86,Reunião N.º 86 (07/07/2021),07/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/86
14,2,85,Reunião N.º 85 (02/07/2021),02/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/85
14,2,84,Reunião N.º 84 (01/07/2021),01/07/2021,https://av.parlamento.pt/videos/Plenary/14/2/84
14,2,83,Reunião N.º 83 (30/06/2021),30/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/83
14,2,82,Reunião N.º 82 (25/06/2021),25/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/82
14,2,81,Reunião N.º 81 (24/06/2021),24/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/81
14,2,80,Reunião N.º 80 (23/06/2021),23/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/80
14,2,79,Reunião N.º 79 (18/06/2021),18/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/79
14,2,78,Reunião N.º 78 (17/06/2021),17/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/78
14,2,77,Reunião N.º 77 (16/06/2021),16/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/77
14,2,76,Reunião N.º 76 (09/06/2021),09/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/76
14,2,75,Reunião N.º 75 (08/06/2021),08/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/75
14,2,74,Reunião N.º 74 (02/06/2021),02/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/74
14,2,73,Reunião N.º 73 (01/06/2021),01/06/2021,https://av.parlamento.pt/videos/Plenary/14/2/73
14,2,72,Reunião N.º 72 (28/05/2021),28/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/72
14,2,71,Reunião N.º 71 (27/05/2021),27/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/71
14,2,70,Reunião N.º 70 (26/05/2021),26/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/70
14,2,69,Reunião N.º 69 (20/05/2021),20/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/69
14,2,68,Reunião N.º 68 (19/05/2021),19/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/68
14,2,67,Reunião N.º 67 (18/05/2021),18/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/67
14,2,66,Reunião N.º 66 (14/05/2021),14/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/66
14,2,65,Reunião N.º 65 (13/05/2021),13/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/65
14,2,64,Reunião N.º 64 (12/05/2021),12/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/64
14,2,63,Reunião N.º 63 (06/05/2021),06/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/63
14,2,62,Reunião N.º 62 (05/05/2021),05/05/2021,https://av.parlamento.pt/videos/Plenary/14/2/62
14,2,61,Reunião N.º 61 (29/04/2021),29/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/61
14,2,60,Reunião N.º 60 (28/04/2021),28/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/60
14,2,59,Reunião N.º 59 (25/04/2021),25/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/59
14,2,58,Reunião N.º 58 (22/04/2021),22/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/58
14,2,57,Reunião N.º 57 (21/04/2021),21/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/57
14,2,56,Reunião N.º 56 (15/04/2021),15/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/56
14,2,55,Reunião N.º 55 (14/04/2021),14/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/55
14,2,54,Reunião N.º 54 (08/04/2021),08/04/2021,https://av.parlamento.pt/videos/Plenary/14/2/54
14,2,53,Reunião N.º 53 (31/03/2021),31/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/53
14,2,52,Reunião N.º 52 (25/03/2021),25/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/52
14,2,51,Reunião N.º 51 (17/03/2021),17/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/51
14,2,50,Reunião N.º 50 (11/03/2021),11/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/50
14,2,49,Reunião N.º 49 (09/03/2021),09/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/49
14,2,48,Reunião N.º 48 (03/03/2021),03/03/2021,https://av.parlamento.pt/videos/Plenary/14/2/48
14,2,47,Reunião N.º 47 (25/02/2021),25/02/2021,https://av.parlamento.pt/videos/Plenary/14/2/47
14,2,46,Reunião N.º 46 (18/02/2021),18/02/2021,https://av.parlamento.pt/videos/Plenary/14/2/46
14,2,45,Reunião N.º 45 (11/02/2021),11/02/2021,https://av.parlamento.pt/videos/Plenary/14/2/45
14,2,44,Reunião N.º 44 (03/02/2021),03/02/2021,https://av.parlamento.pt/videos/Plenary/14/2/44
14,2,43,Reunião N.º 43 (29/01/2021),29/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/43
14,2,42,Reunião N.º 42 (28/01/2021),28/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/42
14,2,41,Reunião N.º 41 (20/01/2021),20/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/41
14,2,40,Reunião N.º 40 (19/01/2021),19/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/40
14,2,39,Reunião N.º 39 (15/01/2021),15/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/39
14,2,38,Reunião N.º 38 (14/01/2021),14/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/38
14,2,37,Reunião N.º 37 (13/01/2021),13/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/37
14,2,36,Reunião N.º 36 (08/01/2021),08/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/36
14,2,35,Reunião N.º 35 (07/01/2021),07/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/35
14,2,34,Reunião N.º 34 (06/01/2021),06/01/2021,https://av.parlamento.pt/videos/Plenary/14/2/34
14,2,33,Reunião N.º 33 (22/12/2020),22/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/33
14,2,32,Reunião N.º 32 (18/12/2020),18/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/32
14,2,31,Reunião N.º 31 (17/12/2020),17/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/31
14,2,30,Reunião N.º 30 (16/12/2020),16/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/30
14,2,29,Reunião N.º 29 (11/12/2020),11/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/29
14,2,28,Reunião N.º 28 (10/12/2020),10/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/28
14,2,27,Reunião N.º 27 (04/12/2020),04/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/27
14,2,26,Reunião N.º 26 (03/12/2020),03/12/2020,https://av.parlamento.pt/videos/Plenary/14/2/26
14,2,25,Reunião N.º 25 (26/11/2020),26/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/25
14,2,24,Reunião N.º 24 (25/11/2020),25/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/24
14,2,23,Reunião N.º 23 (24/11/2020),24/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/23
14,2,22,Reunião N.º 22 (23/11/2020),23/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/22
14,2,21,Reunião N.º 21 (20/11/2020),20/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/21
14,2,20,Reunião N.º 20 (06/11/2020),06/11/2020,https://av.parlamento.pt/videos/Plenary/14/2/20
14,2,19,Reunião N.º 19 (28/10/2020),28/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/19
14,2,18,Reunião N.º 18 (27/10/2020),27/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/18
14,2,17,Reunião N.º 17 (23/10/2020),23/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/17
14,2,16,Reunião N.º 16 (22/10/2020),22/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/16
14,2,15,Reunião N.º 15 (16/10/2020),16/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/15
14,2,14,Reunião N.º 14 (15/10/2020),15/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/14
14,2,13,Reunião N.º 13 (14/10/2020),14/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/13
14,2,12,Reunião N.º 12 (09/10/2020),09/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/12
14,2,11,Reunião N.º 11 (08/10/2020),08/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/11
14,2,10,Reunião N.º 10 (07/10/2020),07/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/10
14,2,9,Reunião N.º 9 (02/10/2020),02/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/9
14,2,8,Reunião N.º 8 (01/10/2020),01/10/2020,https://av.parlamento.pt/videos/Plenary/14/2/8
14,2,7,Reunião N.º 7 (30/09/2020),30/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/7
14,2,6,Reunião N.º 6 (25/09/2020),25/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/6
14,2,5,Reunião N.º 5 (24/09/2020),24/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/5
14,2,4,Reunião N.º 4 (23/09/2020),23/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/4
14,2,3,Reunião N.º 3 (18/09/2020),18/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/3
14,2,2,Reunião N.º 2 (17/09/2020),17/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/2
14,2,1,Reunião N.º 1 (16/09/2020),16/09/2020,https://av.parlamento.pt/videos/Plenary/14/2/1
14,3,38,Reunião N.º 38 (22/03/2022),22/03/2022,https://av.parlamento.pt/videos/Plenary/14/3/38
14,3,37,Reunião N.º 37 (16/03/2022),16/03/2022,https://av.parlamento.pt/videos/Plenary/14/3/37
14,3,36,Reunião N.º 36 (15/03/2022),15/03/2022,https://av.parlamento.pt/videos/Plenary/14/3/36
14,3,35,Reunião N.º 35 (03/03/2022),03/03/2022,https://av.parlamento.pt/videos/Plenary/14/3/35
14,3,34,Reunião N.º 34 (24/02/2022),24/02/2022,https://av.parlamento.pt/videos/Plenary/14/3/34
14,3,33,Reunião N.º 33 (10/02/2022),10/02/2022,https://av.parlamento.pt/videos/Plenary/14/3/33
14,3,32,Reunião N.º 32 (06/01/2022),06/01/2022,https://av.parlamento.pt/videos/Plenary/14/3/32
14,3,31,Reunião N.º 31 (16/12/2021),16/12/2021,https://av.parlamento.pt/videos/Plenary/14/3/31
14,3,30,Reunião N.º 30 (09/12/2021),09/12/2021,https://av.parlamento.pt/videos/Plenary/14/3/30
14,3,29,Reunião N.º 29 (26/11/2021),26/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/29
14,3,28,Reunião N.º 28 (25/11/2021),25/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/28
14,3,27,Reunião N.º 27 (24/11/2021),24/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/27
14,3,26,Reunião N.º 26 (19/11/2021),19/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/26
14,3,25,Reunião N.º 25 (18/11/2021),18/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/25
14,3,24,Reunião N.º 24 (17/11/2021),17/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/24
14,3,23,Reunião N.º 23 (12/11/2021),12/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/23
14,3,22,Reunião N.º 22 (11/11/2021),11/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/22
14,3,21,Reunião N.º 21 (10/11/2021),10/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/21
14,3,20,Reunião N.º 20 (05/11/2021),05/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/20
14,3,19,Reunião N.º 19 (04/11/2021),04/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/19
14,3,18,Reunião N.º 18 (02/11/2021),02/11/2021,https://av.parlamento.pt/videos/Plenary/14/3/18
14,3,17,Reunião N.º 17 (27/10/2021),27/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/17
14,3,16,Reunião N.º 16 (26/10/2021),26/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/16
14,3,15,Reunião N.º 15 (22/10/2021),22/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/15
14,3,14,Reunião N.º 14 (21/10/2021),21/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/14
14,3,13,Reunião N.º 13 (20/10/2021),20/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/13
14,3,12,Reunião N.º 12 (15/10/2021),15/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/12
14,3,11,Reunião N.º 11 (14/10/2021),14/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/11
14,3,10,Reunião N.º 10 (13/10/2021),13/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/10
14,3,9,Reunião N.º 9 (08/10/2021),08/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/9
14,3,8,Reunião N.º 8 (07/10/2021),07/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/8
14,3,7,Reunião N.º 7 (06/10/2021),06/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/7
14,3,6,Reunião N.º 6 (01/10/2021),01/10/2021,https://av.parlamento.pt/videos/Plenary/14/3/6
14,3,5,Reunião N.º 5 (30/09/2021),30/09/2021,https://av.parlamento.pt/videos/Plenary/14/3/5
14,3,4,Reunião N.º 4 (29/09/2021),29/09/2021,https://av.parlamento.pt/videos/Plenary/14/3/4
14,3,3,Reunião N.º 3 (17/09/2021),17/09/2021,https://av.parlamento.pt/videos/Plenary/14/3/3
14,3,2,Reunião N.º 2 (16/09/2021),16/09/2021,https://av.parlamento.pt/videos/Plenary/14/3/2
14,3,1,Reunião N.º 1 (15/09/2021),15/09/2021,https://av.parlamento.pt/videos/Plenary/14/3/1
15,1,155,Reunião N.º 155 (06/09/2023),06/09/2023,https://av.parlamento.pt/videos/Plenary/15/1/155
15,1,154,Reunião N.º 154 (20/07/2023),20/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/154
15,1,153,Reunião N.º 153 (19/07/2023),19/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/153
15,1,152,Reunião N.º 152 (07/07/2023),07/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/152
15,1,151,Reunião N.º 151 (06/07/2023),06/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/151
15,1,150,Reunião N.º 150 (05/07/2023),05/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/150
15,1,149,Reunião N.º 149 (04/07/2023),04/07/2023,https://av.parlamento.pt/videos/Plenary/15/1/149
15,1,148,Reunião N.º 148 (30/06/2023),30/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/148
15,1,147,Reunião N.º 147 (29/06/2023),29/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/147
15,1,146,Reunião N.º 146 (28/06/2023),28/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/146
15,1,145,Reunião N.º 145 (23/06/2023),23/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/145
15,1,144,Reunião N.º 144 (22/06/2023),22/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/144
15,1,143,Reunião N.º 143 (21/06/2023),21/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/143
15,1,142,Reunião N.º 142 (16/06/2023),16/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/142
15,1,141,Reunião N.º 141 (15/06/2023),15/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/141
15,1,140,Reunião N.º 140 (14/06/2023),14/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/140
15,1,139,Reunião N.º 139 (07/06/2023),07/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/139
15,1,138,Reunião N.º 138 (06/06/2023),06/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/138
15,1,137,Reunião N.º 137 (02/06/2023),02/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/137
15,1,136,Reunião N.º 136 (01/06/2023),01/06/2023,https://av.parlamento.pt/videos/Plenary/15/1/136
15,1,135,Reunião N.º 135 (31/05/2023),31/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/135
15,1,134,Reunião N.º 134 (26/05/2023),26/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/134
15,1,133,Reunião N.º 133 (25/05/2023),25/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/133
15,1,132,Reunião N.º 132 (24/05/2023),24/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/132
15,1,131,Reunião N.º 131 (19/05/2023),19/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/131
15,1,130,Reunião N.º 130 (18/05/2023),18/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/130
15,1,129,Reunião N.º 129 (17/05/2023),17/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/129
15,1,128,Reunião N.º 128 (12/05/2023),12/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/128
15,1,127,Reunião N.º 127 (11/05/2023),11/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/127
15,1,126,Reunião N.º 126 (10/05/2023),10/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/126
15,1,125,Reunião N.º 125 (05/05/2023),05/05/2023,https://av.parlamento.pt/videos/Plenary/15/1/125
