video_id,processed_video_link,title
slovenia_69_Izredna_2_13042021,https://365.rtvslo.si/embed/174768313?a=1&d=1,Državni zbor (69. Izredna)
slovenia_70_Izredna_0_13042021,https://365.rtvslo.si/embed/174768343?a=1&d=1,Državni zbor (70. Izredna)
slovenia_71_Izredna_0_23042021,https://365.rtvslo.si/embed/174770780?a=1&d=1,Državni zbor (71. Izredna)
slovenia_71_Izredna_1_23042021,https://365.rtvslo.si/embed/174770837?a=1&d=1,Državni zbor (71. Izredna)
slovenia_71_Izredna_2_23042021,https://365.rtvslo.si/embed/174770904?a=1&d=1,Državni zbor (71. Izredna)
slovenia_67_Izredna_0_22032021,https://365.rtvslo.si/embed/174762796?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_22032021,https://365.rtvslo.si/embed/174762838?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_22032021,https://365.rtvslo.si/embed/174762899?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_23032021,https://365.rtvslo.si/embed/174763043?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_23032021,https://365.rtvslo.si/embed/174763079?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_23032021,https://365.rtvslo.si/embed/174763161?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_24032021,https://365.rtvslo.si/embed/174763317?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_24032021,https://365.rtvslo.si/embed/174763382?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_24032021,https://365.rtvslo.si/embed/174763437?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_3_24032021,https://365.rtvslo.si/embed/174763486?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_25032021,https://365.rtvslo.si/embed/174763591?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_25032021,https://365.rtvslo.si/embed/174763645?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_25032021,https://365.rtvslo.si/embed/174763703?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_3_25032021,https://365.rtvslo.si/embed/174763756?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_4_25032021,https://365.rtvslo.si/embed/174763757?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_26032021,https://365.rtvslo.si/embed/174763924?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_26032021,https://365.rtvslo.si/embed/174763965?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_26032021,https://365.rtvslo.si/embed/174764040?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_29032021,https://365.rtvslo.si/embed/174764486?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_29032021,https://365.rtvslo.si/embed/174764541?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_2_29032021,https://365.rtvslo.si/embed/174764565?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_0_30032021,https://365.rtvslo.si/embed/174764770?a=1&d=1,Državni zbor (67. Izredna)
slovenia_67_Izredna_1_30032021,https://365.rtvslo.si/embed/174764837?a=1&d=1,Državni zbor (67. Izredna)
slovenia_68_Izredna_0_30032021,https://365.rtvslo.si/embed/174764893?a=1&d=1,Državni zbor (68. Izredna)
slovenia_10_Redna_0_10122020,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (10. Redna)
slovenia_53_Izredna_0_14122020,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (53. Izredna)
slovenia_53_Izredna_0_15122020,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (53. Izredna)
slovenia_53_Izredna_0_16122020,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (53. Izredna)
slovenia_53_Izredna_0_17122020,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (53. Izredna)
slovenia_14_Redna_0_14122015,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_15122015,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_16122015,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_17122015,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (14. Redna)
slovenia_14_Redna_0_18122015,https://365.rtvslo.si/embed/https://parlamentarni.rtvslo.si/?a=1&d=1,Državni zbor (14. Redna)
