transcript_id,processed_transcript_text_link,transcript_title,date,,video_id,mp4_video_link,video_title,merged_id
serbia_2020_142_24102020,https://otvoreniparlament.rs/transkript/7799,Prva sednica Drugog redovnog zasedanja,24102020,,serbia_2020_557_24102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102410c.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2020. години 24.10.2020.,serbia_2020_142_24102020_serbia_2020_557_24102020
serbia_2020_142_24102020,https://otvoreniparlament.rs/transkript/7799,Prva sednica Drugog redovnog zasedanja,24102020,,serbia_2020_558_24102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102410b.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2020. години 24.10.2020.,serbia_2020_142_24102020_serbia_2020_558_24102020
serbia_2020_142_24102020,https://otvoreniparlament.rs/transkript/7799,Prva sednica Drugog redovnog zasedanja,24102020,,serbia_2020_559_24102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102410a.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2020. години 24.10.2020.,serbia_2020_142_24102020_serbia_2020_559_24102020
serbia_2020_142_24102020,https://otvoreniparlament.rs/transkript/7799,Prva sednica Drugog redovnog zasedanja,24102020,,serbia_2020_560_24102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102410.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2020. години 24.10.2020.,serbia_2020_142_24102020_serbia_2020_560_24102020
serbia_2020_143_22102020,https://otvoreniparlament.rs/transkript/7798,Prva (konstitutivna) sednica,22102020,,serbia_2020_561_22102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102210c.mp4,наставак Прве седнице Народне скупштине Републике Србије у Дванаестом сазиву 22.10.2020.,serbia_2020_143_22102020_serbia_2020_561_22102020
serbia_2020_143_22102020,https://otvoreniparlament.rs/transkript/7798,Prva (konstitutivna) sednica,22102020,,serbia_2020_562_22102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102210b.mp4,наставак Прве седнице Народне скупштине Републике Србије у Дванаестом сазиву 22.10.2020.,serbia_2020_143_22102020_serbia_2020_562_22102020
serbia_2020_143_22102020,https://otvoreniparlament.rs/transkript/7798,Prva (konstitutivna) sednica,22102020,,serbia_2020_563_22102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102210a.mp4,наставак Прве седнице Народне скупштине Републике Србије у Дванаестом сазиву 22.10.2020.,serbia_2020_143_22102020_serbia_2020_563_22102020
serbia_2020_143_22102020,https://otvoreniparlament.rs/transkript/7798,Prva (konstitutivna) sednica,22102020,,serbia_2020_564_22102020,http://217.26.67.44/filesnsrs/zasedanja/zas2020102210.mp4,наставак Прве седнице Народне скупштине Републике Србије у Дванаестом сазиву 22.10.2020.,serbia_2020_143_22102020_serbia_2020_564_22102020
serbia_2020_144_03082020,https://otvoreniparlament.rs/transkript/7797,Prva (konstitutivna) sednica,03082020,,serbia_2020_565_03082020,http://217.26.67.44/filesnsrs/zasedanja/zas2020080310a.mp4,Прва седница Народне скупштине Републике Србије у Дванаестом сазиву 03.08.2020.,serbia_2020_144_03082020_serbia_2020_565_03082020
serbia_2020_144_03082020,https://otvoreniparlament.rs/transkript/7797,Prva (konstitutivna) sednica,03082020,,serbia_2020_566_03082020,http://217.26.67.44/filesnsrs/zasedanja/zas2020080310.mp4,Прва седница Народне скупштине Републике Србије у Дванаестом сазиву 03.08.2020.,serbia_2020_144_03082020_serbia_2020_566_03082020
serbia_2024_0_19032025,https://otvoreniparlament.rs/transkript/8072,Prva sednica Prvog redovnog zasedanja,19032025,,serbia_2024_0_19032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031910.mp4,Дан за гласање о преосталим тачкама дневног реда Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 19.03.2025.,serbia_2024_0_19032025_serbia_2024_0_19032025
serbia_2024_1_18032025,https://otvoreniparlament.rs/transkript/8071,Prva sednica Prvog redovnog zasedanja,18032025,,serbia_2024_1_18032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031810c.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 18.03.2025.,serbia_2024_1_18032025_serbia_2024_1_18032025
serbia_2024_1_18032025,https://otvoreniparlament.rs/transkript/8071,Prva sednica Prvog redovnog zasedanja,18032025,,serbia_2024_2_18032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031810b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 18.03.2025.,serbia_2024_1_18032025_serbia_2024_2_18032025
serbia_2024_1_18032025,https://otvoreniparlament.rs/transkript/8071,Prva sednica Prvog redovnog zasedanja,18032025,,serbia_2024_3_18032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031810a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 18.03.2025.,serbia_2024_1_18032025_serbia_2024_3_18032025
serbia_2024_1_18032025,https://otvoreniparlament.rs/transkript/8071,Prva sednica Prvog redovnog zasedanja,18032025,,serbia_2024_4_18032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031810.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 18.03.2025.,serbia_2024_1_18032025_serbia_2024_4_18032025
serbia_2024_2_13032025,https://otvoreniparlament.rs/transkript/8070,Prva sednica Prvog redovnog zasedanja,13032025,,serbia_2024_5_13032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031310c.mp4,Дан за гласање о тачкама од 33 до 55 дневног реда Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 13.03.2025.,serbia_2024_2_13032025_serbia_2024_5_13032025
serbia_2024_2_13032025,https://otvoreniparlament.rs/transkript/8070,Prva sednica Prvog redovnog zasedanja,13032025,,serbia_2024_6_13032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031310b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 13.03.2025.,serbia_2024_2_13032025_serbia_2024_6_13032025
serbia_2024_2_13032025,https://otvoreniparlament.rs/transkript/8070,Prva sednica Prvog redovnog zasedanja,13032025,,serbia_2024_7_13032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031310a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 13.03.2025.,serbia_2024_2_13032025_serbia_2024_7_13032025
serbia_2024_2_13032025,https://otvoreniparlament.rs/transkript/8070,Prva sednica Prvog redovnog zasedanja,13032025,,serbia_2024_8_13032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031310.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 13.03.2025.,serbia_2024_2_13032025_serbia_2024_8_13032025
serbia_2024_3_12032025,https://otvoreniparlament.rs/transkript/8069,Prva sednica Prvog redovnog zasedanja,12032025,,serbia_2024_9_12032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031210b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 12.03.2025.,serbia_2024_3_12032025_serbia_2024_9_12032025
serbia_2024_3_12032025,https://otvoreniparlament.rs/transkript/8069,Prva sednica Prvog redovnog zasedanja,12032025,,serbia_2024_10_12032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031210a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 12.03.2025.,serbia_2024_3_12032025_serbia_2024_10_12032025
serbia_2024_3_12032025,https://otvoreniparlament.rs/transkript/8069,Prva sednica Prvog redovnog zasedanja,12032025,,serbia_2024_11_12032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031210.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 12.03.2025.,serbia_2024_3_12032025_serbia_2024_11_12032025
serbia_2024_4_11032025,https://otvoreniparlament.rs/transkript/8068,Prva sednica Prvog redovnog zasedanja,11032025,,serbia_2024_12_11032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031110b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 11.03.2025.,serbia_2024_4_11032025_serbia_2024_12_11032025
serbia_2024_4_11032025,https://otvoreniparlament.rs/transkript/8068,Prva sednica Prvog redovnog zasedanja,11032025,,serbia_2024_13_11032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031110a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 11.03.2025.,serbia_2024_4_11032025_serbia_2024_13_11032025
serbia_2024_4_11032025,https://otvoreniparlament.rs/transkript/8068,Prva sednica Prvog redovnog zasedanja,11032025,,serbia_2024_14_11032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025031110.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 11.03.2025.,serbia_2024_4_11032025_serbia_2024_14_11032025
serbia_2024_5_06032025,https://otvoreniparlament.rs/transkript/8067,Prva sednica Prvog redovnog zasedanja,06032025,,serbia_2024_15_06032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030610b.mp4,"Дан за гласање о тачкама од 1 до 32, 65 и 66 дневног реда Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 06.03.2025.",serbia_2024_5_06032025_serbia_2024_15_06032025
serbia_2024_5_06032025,https://otvoreniparlament.rs/transkript/8067,Prva sednica Prvog redovnog zasedanja,06032025,,serbia_2024_16_06032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030610a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 06.03.2025.,serbia_2024_5_06032025_serbia_2024_16_06032025
serbia_2024_5_06032025,https://otvoreniparlament.rs/transkript/8067,Prva sednica Prvog redovnog zasedanja,06032025,,serbia_2024_17_06032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030610.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 06.03.2025.,serbia_2024_5_06032025_serbia_2024_17_06032025
serbia_2024_6_05032025,https://otvoreniparlament.rs/transkript/8065,Prva sednica Prvog redovnog zasedanja,05032025,,serbia_2024_18_05032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030510c.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 05.03.2025.,serbia_2024_6_05032025_serbia_2024_18_05032025
serbia_2024_6_05032025,https://otvoreniparlament.rs/transkript/8065,Prva sednica Prvog redovnog zasedanja,05032025,,serbia_2024_19_05032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030510b.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 05.03.2025.,serbia_2024_6_05032025_serbia_2024_19_05032025
serbia_2024_6_05032025,https://otvoreniparlament.rs/transkript/8065,Prva sednica Prvog redovnog zasedanja,05032025,,serbia_2024_20_05032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030510a.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 05.03.2025.,serbia_2024_6_05032025_serbia_2024_20_05032025
serbia_2024_6_05032025,https://otvoreniparlament.rs/transkript/8065,Prva sednica Prvog redovnog zasedanja,05032025,,serbia_2024_21_05032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030510.mp4,наставак Прве седнице Првог редовног заседања Народне скупштине Републике Србије у 2025. години 05.03.2025.,serbia_2024_6_05032025_serbia_2024_21_05032025
serbia_2024_7_04032025,https://otvoreniparlament.rs/transkript/8063,Prva sednica Prvog redovnog zasedanja,04032025,,serbia_2024_22_04032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030410c.mp4,Прва седница Првог редовног заседања Народне скупштине Републике Србије у 2025. години 04.03.2025.,serbia_2024_7_04032025_serbia_2024_22_04032025
serbia_2024_7_04032025,https://otvoreniparlament.rs/transkript/8063,Prva sednica Prvog redovnog zasedanja,04032025,,serbia_2024_23_04032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030410b.mp4,Прва седница Првог редовног заседања Народне скупштине Републике Србије у 2025. години 04.03.2025.,serbia_2024_7_04032025_serbia_2024_23_04032025
serbia_2024_7_04032025,https://otvoreniparlament.rs/transkript/8063,Prva sednica Prvog redovnog zasedanja,04032025,,serbia_2024_24_04032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030410a.mp4,Прва седница Првог редовног заседања Народне скупштине Републике Србије у 2025. години 04.03.2025.,serbia_2024_7_04032025_serbia_2024_24_04032025
serbia_2024_7_04032025,https://otvoreniparlament.rs/transkript/8063,Prva sednica Prvog redovnog zasedanja,04032025,,serbia_2024_25_04032025,http://217.26.67.44/filesnsrs/zasedanja/zas2025030410.mp4,Прва седница Првог редовног заседања Народне скупштине Републике Србије у 2025. години 04.03.2025.,serbia_2024_7_04032025_serbia_2024_25_04032025
serbia_2024_8_27112024,https://otvoreniparlament.rs/transkript/8062,Druga sednica Drugog redovnog zasedanja,27112024,,serbia_2024_26_27112024,http://217.26.67.44/filesnsrs/zasedanja/zas2024112710.mp4,Дан за гласање о свим тачкама дневног реда Друге седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. године 27.11.2024.,serbia_2024_8_27112024_serbia_2024_26_27112024
serbia_2024_9_25112024,https://otvoreniparlament.rs/transkript/8061,Druga sednica Drugog redovnog zasedanja,25112024,,serbia_2024_27_25112024,http://217.26.67.44/filesnsrs/zasedanja/zas2024112510b.mp4,Друга седница Другог редовног заседања Народне скупштине Републике Србије у 2024. године 25.11.2024.,serbia_2024_9_25112024_serbia_2024_27_25112024
serbia_2024_9_25112024,https://otvoreniparlament.rs/transkript/8061,Druga sednica Drugog redovnog zasedanja,25112024,,serbia_2024_28_25112024,http://217.26.67.44/filesnsrs/zasedanja/zas2024112510a.mp4,Друга седница Другог редовног заседања Народне скупштине Републике Србије у 2024. године 25.11.2024.,serbia_2024_9_25112024_serbia_2024_28_25112024
serbia_2024_10_10102024,https://otvoreniparlament.rs/transkript/8060,Prva sednica Drugog redovnog zasedanja,10102024,,serbia_2024_30_10102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024101010d.mp4,Дан за гласање о јединој тачки дневног реда Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 10.10.2024.,serbia_2024_10_10102024_serbia_2024_30_10102024
serbia_2024_10_10102024,https://otvoreniparlament.rs/transkript/8060,Prva sednica Drugog redovnog zasedanja,10102024,,serbia_2024_31_10102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024101010c.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 10.10.2024.,serbia_2024_10_10102024_serbia_2024_31_10102024
serbia_2024_10_10102024,https://otvoreniparlament.rs/transkript/8060,Prva sednica Drugog redovnog zasedanja,10102024,,serbia_2024_32_10102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024101010b.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 10.10.2024.,serbia_2024_10_10102024_serbia_2024_32_10102024
serbia_2024_10_10102024,https://otvoreniparlament.rs/transkript/8060,Prva sednica Drugog redovnog zasedanja,10102024,,serbia_2024_33_10102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024101010a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 10.10.2024.,serbia_2024_10_10102024_serbia_2024_33_10102024
serbia_2024_10_10102024,https://otvoreniparlament.rs/transkript/8060,Prva sednica Drugog redovnog zasedanja,10102024,,serbia_2024_34_10102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024101010.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 10.10.2024.,serbia_2024_10_10102024_serbia_2024_34_10102024
serbia_2024_11_09102024,https://otvoreniparlament.rs/transkript/8059,Prva sednica Drugog redovnog zasedanja,09102024,,serbia_2024_35_09102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100910c.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 09.10.2024.,serbia_2024_11_09102024_serbia_2024_35_09102024
serbia_2024_11_09102024,https://otvoreniparlament.rs/transkript/8059,Prva sednica Drugog redovnog zasedanja,09102024,,serbia_2024_36_09102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100910b.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 09.10.2024.,serbia_2024_11_09102024_serbia_2024_36_09102024
serbia_2024_11_09102024,https://otvoreniparlament.rs/transkript/8059,Prva sednica Drugog redovnog zasedanja,09102024,,serbia_2024_37_09102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100910a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 09.10.2024.,serbia_2024_11_09102024_serbia_2024_37_09102024
serbia_2024_11_09102024,https://otvoreniparlament.rs/transkript/8059,Prva sednica Drugog redovnog zasedanja,09102024,,serbia_2024_38_09102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100910.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 09.10.2024.,serbia_2024_11_09102024_serbia_2024_38_09102024
serbia_2024_12_08102024,https://otvoreniparlament.rs/transkript/8058,Prva sednica Drugog redovnog zasedanja,08102024,,serbia_2024_39_08102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100810c.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 08.10.2024.,serbia_2024_12_08102024_serbia_2024_39_08102024
serbia_2024_12_08102024,https://otvoreniparlament.rs/transkript/8058,Prva sednica Drugog redovnog zasedanja,08102024,,serbia_2024_40_08102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100810b.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 08.10.2024.,serbia_2024_12_08102024_serbia_2024_40_08102024
serbia_2024_12_08102024,https://otvoreniparlament.rs/transkript/8058,Prva sednica Drugog redovnog zasedanja,08102024,,serbia_2024_41_08102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100810a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 08.10.2024.,serbia_2024_12_08102024_serbia_2024_41_08102024
serbia_2024_12_08102024,https://otvoreniparlament.rs/transkript/8058,Prva sednica Drugog redovnog zasedanja,08102024,,serbia_2024_42_08102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100810.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2024. години 08.10.2024.,serbia_2024_12_08102024_serbia_2024_42_08102024
serbia_2024_13_07102024,https://otvoreniparlament.rs/transkript/8057,Prva sednica Drugog redovnog zasedanja,07102024,,serbia_2024_43_07102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100711b.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2024. години 07.10.2024.,serbia_2024_13_07102024_serbia_2024_43_07102024
serbia_2024_13_07102024,https://otvoreniparlament.rs/transkript/8057,Prva sednica Drugog redovnog zasedanja,07102024,,serbia_2024_44_07102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100711a.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2024. години 07.10.2024.,serbia_2024_13_07102024_serbia_2024_44_07102024
serbia_2024_13_07102024,https://otvoreniparlament.rs/transkript/8057,Prva sednica Drugog redovnog zasedanja,07102024,,serbia_2024_45_07102024,http://217.26.67.44/filesnsrs/zasedanja/zas2024100711.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2024. години 07.10.2024.,serbia_2024_13_07102024_serbia_2024_45_07102024
serbia_2024_14_30092024,https://otvoreniparlament.rs/transkript/8056,Drugo vanredno zasedanje,30092024,,serbia_2024_46_30092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024093010c.mp4,Дан за гласање о тачкама дневног реда Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 30.09.2024.,serbia_2024_14_30092024_serbia_2024_46_30092024
serbia_2024_14_30092024,https://otvoreniparlament.rs/transkript/8056,Drugo vanredno zasedanje,30092024,,serbia_2024_47_30092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024093010b.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 30.09.2024.,serbia_2024_14_30092024_serbia_2024_47_30092024
serbia_2024_14_30092024,https://otvoreniparlament.rs/transkript/8056,Drugo vanredno zasedanje,30092024,,serbia_2024_48_30092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024093010a.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 30.09.2024.,serbia_2024_14_30092024_serbia_2024_48_30092024
serbia_2024_14_30092024,https://otvoreniparlament.rs/transkript/8056,Drugo vanredno zasedanje,30092024,,serbia_2024_49_30092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024093010.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 30.09.2024.,serbia_2024_14_30092024_serbia_2024_49_30092024
serbia_2024_15_27092024,https://otvoreniparlament.rs/transkript/8055,Drugo vanredno zasedanje,27092024,,serbia_2024_50_27092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092717.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 27.09.2024.,serbia_2024_15_27092024_serbia_2024_50_27092024
serbia_2024_15_27092024,https://otvoreniparlament.rs/transkript/8055,Drugo vanredno zasedanje,27092024,,serbia_2024_51_27092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092710b.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 27.09.2024.,serbia_2024_15_27092024_serbia_2024_51_27092024
serbia_2024_15_27092024,https://otvoreniparlament.rs/transkript/8055,Drugo vanredno zasedanje,27092024,,serbia_2024_52_27092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092710a.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 27.09.2024.,serbia_2024_15_27092024_serbia_2024_52_27092024
serbia_2024_15_27092024,https://otvoreniparlament.rs/transkript/8055,Drugo vanredno zasedanje,27092024,,serbia_2024_53_27092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092710.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 27.09.2024.,serbia_2024_15_27092024_serbia_2024_53_27092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_54_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092619.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 26.09.2024.,serbia_2024_16_26092024_serbia_2024_54_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_55_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092618.mp4,институт посланичких питања последњег четвртка у месецу 26.09.2024.,serbia_2024_16_26092024_serbia_2024_55_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_56_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092617.mp4,институт посланичких питања последњег четвртка у месецу 26.09.2024.,serbia_2024_16_26092024_serbia_2024_56_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_57_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092616.mp4,институт посланичких питања последњег четвртка у месецу 26.09.2024.,serbia_2024_16_26092024_serbia_2024_57_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_58_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092610b.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 26.09.2024.,serbia_2024_16_26092024_serbia_2024_58_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_59_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092610a.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 26.09.2024.,serbia_2024_16_26092024_serbia_2024_59_26092024
serbia_2024_16_26092024,https://otvoreniparlament.rs/transkript/8054,Drugo vanredno zasedanje,26092024,,serbia_2024_60_26092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092610.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 26.09.2024.,serbia_2024_16_26092024_serbia_2024_60_26092024
serbia_2024_17_25092024,https://otvoreniparlament.rs/transkript/8053,Drugo vanredno zasedanje,25092024,,serbia_2024_61_25092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092510c.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 25.09.2024.,serbia_2024_17_25092024_serbia_2024_61_25092024
serbia_2024_17_25092024,https://otvoreniparlament.rs/transkript/8053,Drugo vanredno zasedanje,25092024,,serbia_2024_62_25092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092510b.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 25.09.2024.,serbia_2024_17_25092024_serbia_2024_62_25092024
serbia_2024_17_25092024,https://otvoreniparlament.rs/transkript/8053,Drugo vanredno zasedanje,25092024,,serbia_2024_63_25092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092510a.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 25.09.2024.,serbia_2024_17_25092024_serbia_2024_63_25092024
serbia_2024_17_25092024,https://otvoreniparlament.rs/transkript/8053,Drugo vanredno zasedanje,25092024,,serbia_2024_64_25092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092510.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 25.09.2024.,serbia_2024_17_25092024_serbia_2024_64_25092024
serbia_2024_18_24092024,https://otvoreniparlament.rs/transkript/8052,Drugo vanredno zasedanje,24092024,,serbia_2024_65_24092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092416.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 24.09.2024.,serbia_2024_18_24092024_serbia_2024_65_24092024
serbia_2024_18_24092024,https://otvoreniparlament.rs/transkript/8052,Drugo vanredno zasedanje,24092024,,serbia_2024_66_24092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092414.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 24.09.2024.,serbia_2024_18_24092024_serbia_2024_66_24092024
serbia_2024_18_24092024,https://otvoreniparlament.rs/transkript/8052,Drugo vanredno zasedanje,24092024,,serbia_2024_67_24092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092412.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 24.09.2024.,serbia_2024_18_24092024_serbia_2024_67_24092024
serbia_2024_18_24092024,https://otvoreniparlament.rs/transkript/8052,Drugo vanredno zasedanje,24092024,,serbia_2024_68_24092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092410.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у Четрнаестом сазиву 24.09.2024.,serbia_2024_18_24092024_serbia_2024_68_24092024
serbia_2024_19_23092024,https://otvoreniparlament.rs/transkript/8051,Drugo vanredno zasedanje,23092024,,serbia_2024_69_23092024,http://217.26.67.44/filesnsrs/zasedanja/zas2024092317.mp4,Друго ванредно заседање Народне скупштине Републике Србије у Четрнаестом сазиву 23.09.2024.,serbia_2024_19_23092024_serbia_2024_69_23092024
