transcript_id,doc_link,docx_link,title
lithuania_1992_eilinė_2_3794_10061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236759/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 54 (1993-06-10)
lithuania_1992_eilinė_2_3795_09061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236757/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 52 (1993-06-09)
lithuania_1992_eilinė_2_3796_08061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236755/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 50 (1993-06-08)
lithuania_1992_eilinė_2_3797_08061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236756/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 51 (1993-06-08)
lithuania_1992_eilinė_2_3798_03061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236751/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 48 (1993-06-03)
lithuania_1992_eilinė_2_3799_03061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236754/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 49 (1993-06-03)
lithuania_1992_eilinė_2_3800_01061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236745/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 46 (1993-06-01)
lithuania_1992_eilinė_2_3801_01061993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236747/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 47 (1993-06-01)
lithuania_1992_eilinė_2_3802_27051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236739/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 44 (1993-05-27)
lithuania_1992_eilinė_2_3803_27051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236743/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 45 (1993-05-27)
lithuania_1992_eilinė_2_3804_25051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236735/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 42 (1993-05-25)
lithuania_1992_eilinė_2_3805_25051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236737/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 43 (1993-05-25)
lithuania_1992_eilinė_2_3806_20051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236731/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 40 (1993-05-20)
lithuania_1992_eilinė_2_3807_20051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236732/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 41 (1993-05-20)
lithuania_1992_eilinė_2_3808_18051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236728/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 38 (1993-05-18)
lithuania_1992_eilinė_2_3809_18051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236730/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 39 (1993-05-18)
lithuania_1992_eilinė_2_3810_11051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236724/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 36 (1993-05-11)
lithuania_1992_eilinė_2_3811_11051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236727/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 37 (1993-05-11)
lithuania_1992_eilinė_2_3812_06051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236718/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 34 (1993-05-06)
lithuania_1992_eilinė_2_3813_06051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236719/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 35 (1993-05-06)
lithuania_1992_eilinė_2_3814_04051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236716/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 32 (1993-05-04)
lithuania_1992_eilinė_2_3815_04051993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236717/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 33 (1993-05-04)
lithuania_1992_eilinė_2_3816_29041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236652/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 30 (1993-04-29)
lithuania_1992_eilinė_2_3817_29041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236715/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 31 (1993-04-29)
lithuania_1992_eilinė_2_3818_28041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236651/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 29 (1993-04-28)
lithuania_1992_eilinė_2_3819_27041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236649/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 27 (1993-04-27)
lithuania_1992_eilinė_2_3820_27041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236650/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 28 (1993-04-27)
lithuania_1992_eilinė_2_3821_22041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236647/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 25 (1993-04-22)
lithuania_1992_eilinė_2_3822_22041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236648/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 26 (1993-04-22)
lithuania_1992_eilinė_2_3823_20041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236645/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 23 (1993-04-20)
lithuania_1992_eilinė_2_3824_20041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236646/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 24 (1993-04-20)
lithuania_1992_eilinė_2_3825_15041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236643/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 21 (1993-04-15)
lithuania_1992_eilinė_2_3826_15041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236644/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 22 (1993-04-15)
lithuania_1992_eilinė_2_3827_13041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236641/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 19 (1993-04-13)
lithuania_1992_eilinė_2_3828_13041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236642/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 20 (1993-04-13)
lithuania_1992_eilinė_2_3829_07041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236640/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 18 (1993-04-07)
lithuania_1992_eilinė_2_3830_06041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236638/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 16 (1993-04-06)
lithuania_1992_eilinė_2_3831_06041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236639/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 17 (1993-04-06)
lithuania_1992_eilinė_2_3832_01041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236636/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 14 (1993-04-01)
lithuania_1992_eilinė_2_3833_01041993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236637/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 15 (1993-04-01)
lithuania_1992_eilinė_2_3834_31031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236635/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 13 (1993-03-31)
lithuania_1992_eilinė_2_3835_30031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236633/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 11 (1993-03-30)
lithuania_1992_eilinė_2_3836_30031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236634/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 12 (1993-03-30)
lithuania_1992_eilinė_2_3837_25031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236631/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 9 (1993-03-25)
lithuania_1992_eilinė_2_3838_25031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236632/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 10 (1993-03-25)
lithuania_1992_eilinė_2_3839_23031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236817/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-03-23)
lithuania_1992_eilinė_2_3840_23031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236629/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 7 (1993-03-23)
lithuania_1992_eilinė_2_3841_23031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236630/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 8 (1993-03-23)
lithuania_1992_eilinė_2_3842_18031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236627/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 5 (1993-03-18)
lithuania_1992_eilinė_2_3843_18031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236628/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 6 (1993-03-18)
lithuania_1992_eilinė_2_3844_16031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236625/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 3 (1993-03-16)
lithuania_1992_eilinė_2_3845_16031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236626/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 4 (1993-03-16)
lithuania_1992_eilinė_2_3846_11031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236816/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-03-11)
lithuania_1992_eilinė_2_3847_10031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236621/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 1 (1993-03-10)
lithuania_1992_eilinė_2_3848_10031993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.236624/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 2 (1993-03-10)
lithuania_1992_neeilinė_1_3849_26021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235630/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 7 (1993-02-26)
lithuania_1992_neeilinė_1_3850_26021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235635/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 8 (1993-02-26)
lithuania_1992_neeilinė_1_3851_25021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235621/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis (1993-02-25)
lithuania_1992_neeilinė_1_3852_25021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235611/format/MSO2010_DOCX/,Seimo vakarinis neeilinis posėdis (1993-02-25)
lithuania_1992_neeilinė_1_3853_25021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235617/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 6 (1993-02-25)
lithuania_1992_neeilinė_1_3854_23021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235607/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 4 (1993-02-23)
lithuania_1992_neeilinė_1_3855_23021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235608/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 5 (1993-02-23)
lithuania_1992_neeilinė_1_3856_18021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235606/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 3 (1993-02-18)
lithuania_1992_neeilinė_1_3857_17021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235602/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 1 (1993-02-17)
lithuania_1992_neeilinė_1_3858_17021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235603/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 2 (1993-02-17)
lithuania_1992_eilinė_1_3859_03021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235600/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 38 (1993-02-03)
lithuania_1992_eilinė_1_3860_03021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235601/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 39 (1993-02-03)
lithuania_1992_eilinė_1_3861_02021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235588/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 36 (1993-02-02)
lithuania_1992_eilinė_1_3862_02021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235597/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 37 (1993-02-02)
lithuania_1992_eilinė_1_3863_01021993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235586/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 35 (1993-02-01)
lithuania_1992_eilinė_1_3864_28011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235581/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 33 (1993-01-28)
lithuania_1992_eilinė_1_3865_28011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235583/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 34 (1993-01-28)
lithuania_1992_eilinė_1_3866_27011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235580/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 32 (1993-01-27)
lithuania_1992_eilinė_1_3867_26011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235578/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 30 (1993-01-26)
lithuania_1992_eilinė_1_3868_26011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235579/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 31 (1993-01-26)
lithuania_1992_eilinė_1_3869_21011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235569/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 28 (1993-01-21)
lithuania_1992_eilinė_1_3870_21011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235577/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 29 (1993-01-21)
lithuania_1992_eilinė_1_3871_19011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235565/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 26 (1993-01-19)
lithuania_1992_eilinė_1_3872_19011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235568/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 27 (1993-01-19)
lithuania_1992_eilinė_1_3873_14011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235564/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-01-14)
lithuania_1992_eilinė_1_3874_14011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235562/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 24 (1993-01-14)
lithuania_1992_eilinė_1_3875_14011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235563/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 25 (1993-01-14)
lithuania_1992_eilinė_1_3876_13011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235560/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-01-13)
lithuania_1992_eilinė_1_3877_12011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235559/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-01-12)
lithuania_1992_eilinė_1_3878_05011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235558/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1993-01-05)
lithuania_1992_eilinė_1_3879_05011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235536/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 22 (1993-01-05)
lithuania_1992_eilinė_1_3880_05011993,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235550/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 23 (1993-01-05)
lithuania_1992_eilinė_1_3881_23121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235390/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 20 (1992-12-23)
lithuania_1992_eilinė_1_3882_03121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235329/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 7 (1992-12-03)
lithuania_1992_eilinė_1_3883_03121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235375/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 8 (1992-12-03)
lithuania_1992_eilinė_1_3884_02121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235328/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 6 (1992-12-02)
lithuania_1992_eilinė_1_3885_01121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235325/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 4 (1992-12-01)
lithuania_1992_eilinė_1_3886_01121992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235327/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 5 (1992-12-01)
lithuania_1992_eilinė_1_3887_26111992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.235322/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 3 (1992-11-26)
lithuania_1990_eilinė_6_3888_19111992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251745/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1992-11-19)
lithuania_1990_eilinė_6_3889_29101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251743/format/MSO2010_DOCX/,Seimo rytinis neeilinis posėdis (1992-10-29)
lithuania_1990_eilinė_6_3890_29101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251744/format/MSO2010_DOCX/,Seimo vakarinis neeilinis posėdis (1992-10-29)
lithuania_1990_eilinė_6_3891_13101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251742/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 19 (1992-10-13)
lithuania_1990_eilinė_6_3892_12101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251741/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1992-10-12)
lithuania_1990_eilinė_6_3893_12101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251740/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 18 (1992-10-12)
lithuania_1990_eilinė_6_3894_07101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251738/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 16 (1992-10-07)
lithuania_1990_eilinė_6_3895_07101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251739/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 17 (1992-10-07)
lithuania_1990_eilinė_6_3896_06101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251736/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 14 (1992-10-06)
lithuania_1990_eilinė_6_3897_06101992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251737/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 15 (1992-10-06)
lithuania_1990_eilinė_6_3898_24091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251734/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 12 (1992-09-24)
lithuania_1990_eilinė_6_3899_24091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251735/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 13 (1992-09-24)
lithuania_1990_eilinė_6_3900_23091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251733/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 11 (1992-09-23)
lithuania_1990_eilinė_6_3901_22091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251731/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 9 (1992-09-22)
lithuania_1990_eilinė_6_3902_22091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251732/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 10 (1992-09-22)
lithuania_1990_eilinė_6_3903_17091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251729/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 7 (1992-09-17)
lithuania_1990_eilinė_6_3904_17091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251730/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 8 (1992-09-17)
lithuania_1990_eilinė_6_3905_16091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251707/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 6 (1992-09-16)
lithuania_1990_eilinė_6_3906_15091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251705/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 4 (1992-09-15)
lithuania_1990_eilinė_6_3907_15091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251706/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 5 (1992-09-15)
lithuania_1990_eilinė_6_3908_11091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251704/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 3 (1992-09-11)
lithuania_1990_eilinė_6_3909_10091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251702/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 1 (1992-09-10)
lithuania_1990_eilinė_6_3910_10091992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251703/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 2 (1992-09-10)
lithuania_1990_neeilinė_4_3911_04081992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251699/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 1 (1992-08-04)
lithuania_1990_neeilinė_4_3912_04081992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251700/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 2 (1992-08-04)
lithuania_1990_neeilinė_4_3913_04081992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251701/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1992-08-04)
lithuania_1990_eilinė_5_3914_30071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251697/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 172 (1992-07-30)
lithuania_1990_eilinė_5_3915_30071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251698/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 173 (1992-07-30)
lithuania_1990_eilinė_5_3916_23071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251688/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 170 (1992-07-23)
lithuania_1990_eilinė_5_3917_23071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251693/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 171 (1992-07-23)
lithuania_1990_eilinė_5_3918_21071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251685/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 168 (1992-07-21)
lithuania_1990_eilinė_5_3919_21071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251687/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 169 (1992-07-21)
lithuania_1990_eilinė_5_3920_15071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251683/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 166 (1992-07-15)
lithuania_1990_eilinė_5_3921_15071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251684/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 167 (1992-07-15)
lithuania_1990_eilinė_5_3922_14071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251677/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 164 (1992-07-14)
lithuania_1990_eilinė_5_3923_14071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251681/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 165 (1992-07-14)
lithuania_1990_eilinė_5_3924_11071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251675/format/MSO2010_DOCX/,Seimo neeilinis posėdis (1992-07-11)
lithuania_1990_eilinė_5_3925_10071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251669/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 162 (1992-07-10)
lithuania_1990_eilinė_5_3926_10071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251674/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 163 (1992-07-10)
lithuania_1990_eilinė_5_3927_09071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251660/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 160 (1992-07-09)
lithuania_1990_eilinė_5_3928_09071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251666/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 161 (1992-07-09)
lithuania_1990_eilinė_5_3929_08071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251526/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 158 (1992-07-08)
lithuania_1990_eilinė_5_3930_08071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251528/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 159 (1992-07-08)
lithuania_1990_eilinė_5_3931_07071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251520/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 156 (1992-07-07)
lithuania_1990_eilinė_5_3932_07071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251522/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 157 (1992-07-07)
lithuania_1990_eilinė_5_3933_02071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251518/format/MSO2010_DOCX/,Seimo rytinis posėdis Nr. 154 (1992-07-02)
lithuania_1990_eilinė_5_3934_02071992,,https://e-seimas.lrs.lt/rs/legalact/TAK/TAIS.251519/format/MSO2010_DOCX/,Seimo vakarinis posėdis Nr. 155 (1992-07-02)
