label,date,title,session_number,detail_link
ASSEMBLEA,2011-04-05T17:32:00Z,533ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/533a-seduta-pubblica
ASSEMBLEA,2011-03-31T17:04:00Z,532ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/532a-seduta-pubblica
ASSEMBLEA,2011-03-31T10:31:00Z,531ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/531a-seduta-pubblica
ASSEMBLEA,2011-03-30T17:35:00Z,530ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/530a-seduta-pubblica
ASSEMBLEA,2011-03-30T10:33:00Z,529ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/529a-seduta-pubblica
ASSEMBLEA,2011-03-29T17:31:00Z,528ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/528a-seduta-pubblica
ASSEMBLEA,2011-03-24T16:03:00Z,527ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/527a-seduta-pubblica
ASSEMBLEA,2011-03-24T09:31:00Z,526ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/526a-seduta-pubblica
ASSEMBLEA,2011-03-23T17:03:00Z,525ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/525a-seduta-pubblica
ASSEMBLEA,2011-03-23T09:33:00Z,524ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/524a-seduta-pubblica
ASSEMBLEA,2011-03-22T16:33:00Z,523ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/523a-seduta-pubblica
ASSEMBLEA,2011-03-16T16:31:00Z,522ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/522a-seduta-pubblica
ASSEMBLEA,2011-03-16T09:30:00Z,521ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/521a-seduta-pubblica
ASSEMBLEA,2011-03-15T16:16:00Z,520ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/520a-seduta-pubblica
ASSEMBLEA,2011-03-10T16:02:00Z,519ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/519a-seduta-pubblica
ASSEMBLEA,2011-03-09T16:30:00Z,518ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/518a-seduta-pubblica
ASSEMBLEA,2011-03-09T09:34:00Z,517ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/517a-seduta-pubblica
ASSEMBLEA,2011-03-08T18:04:00Z,516ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/516a-seduta-pubblica
ASSEMBLEA,2011-03-03T16:03:00Z,515ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/515a-seduta-pubblica
ASSEMBLEA,2011-03-03T09:38:00Z,514ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/514a-seduta-pubblica
ASSEMBLEA,2011-03-02T16:31:00Z,513ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/513a-seduta-pubblica
ASSEMBLEA,2011-03-02T10:01:00Z,512ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/512a-seduta-pubblica
ASSEMBLEA,2011-03-01T16:30:00Z,511ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/511a-seduta-pubblica
ASSEMBLEA,2011-02-26T11:05:00Z,510ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/510a-seduta-pubblica
ASSEMBLEA,2011-02-24T16:01:00Z,509ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/509a-seduta-pubblica
ASSEMBLEA,2011-02-23T16:05:00Z,508ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/508a-seduta-pubblica
ASSEMBLEA,2011-02-23T09:32:00Z,507ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/507a-seduta-pubblica
ASSEMBLEA,2011-02-22T16:34:00Z,506ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/506a-seduta-pubblica
ASSEMBLEA,2011-02-17T09:30:00Z,505ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/505a-seduta-pubblica
ASSEMBLEA,2011-02-16T16:05:00Z,504ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/504a-seduta-pubblica
ASSEMBLEA,2011-02-16T09:06:00Z,503ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/503a-seduta-pubblica
ASSEMBLEA,2011-02-15T16:00:00Z,502ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/502a-seduta-pubblica
ASSEMBLEA,2011-02-15T09:35:00Z,501ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/501a-seduta-pubblica
ASSEMBLEA,2011-02-14T16:38:00Z,500ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/500a-seduta-pubblica
ASSEMBLEA,2011-02-10T10:00:00Z,499ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/499a-seduta-pubblica
ASSEMBLEA,2011-02-09T16:01:00Z,498ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/498a-seduta-pubblica
ASSEMBLEA,2011-02-03T10:03:00Z,497ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/497a-seduta-pubblica
ASSEMBLEA,2011-02-02T09:33:00Z,496ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/496a-seduta-pubblica
ASSEMBLEA,2011-02-01T16:30:00Z,495ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/495a-seduta-pubblica
ASSEMBLEA,2011-01-27T10:09:00Z,494ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/494a-seduta-pubblica
ASSEMBLEA,2011-01-26T09:31:00Z,493ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/493a-seduta-pubblica
ASSEMBLEA,2011-01-25T16:32:00Z,492ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/492a-seduta-pubblica
ASSEMBLEA,2011-01-20T16:05:00Z,491ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/491a-seduta-pubblica
ASSEMBLEA,2011-01-20T09:38:00Z,490ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/490a-seduta-pubblica
ASSEMBLEA,2011-01-19T16:31:00Z,489ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/489a-seduta-pubblica
ASSEMBLEA,2011-01-19T09:07:00Z,488ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/488a-seduta-pubblica
ASSEMBLEA,2011-01-18T16:08:00Z,487ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/487a-seduta-pubblica
ASSEMBLEA,2011-01-18T11:13:00Z,486ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/486a-seduta-pubblica
ASSEMBLEA,2011-01-12T16:02:00Z,485ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/485a-seduta-pubblica
ASSEMBLEA,2011-01-12T10:04:00Z,484ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/484a-seduta-pubblica
ASSEMBLEA,2010-12-30T11:30:00Z,483ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/483a-seduta-pubblica
ASSEMBLEA,2010-12-23T09:01:00Z,482ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/482a-seduta-pubblica
ASSEMBLEA,2010-12-22T16:03:00Z,481ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/481a-seduta-pubblica
ASSEMBLEA,2010-12-22T09:32:00Z,480ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/480a-seduta-pubblica
ASSEMBLEA,2010-12-21T16:01:00Z,479ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/479a-seduta-pubblica
ASSEMBLEA,2010-12-21T09:41:00Z,478ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/478a-seduta-pubblica
ASSEMBLEA,2010-12-20T11:04:00Z,477ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/477a-seduta-pubblica
ASSEMBLEA,2010-12-17T11:32:00Z,476ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/476a-seduta-pubblica
ASSEMBLEA,2010-12-15T17:01:00Z,475ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/475a-seduta-pubblica
ASSEMBLEA,2010-12-15T10:00:00Z,474ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/474a-seduta-pubblica
ASSEMBLEA,2010-12-14T09:00:00Z,473ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/473a-seduta-pubblica
ASSEMBLEA,2010-12-13T09:01:00Z,472ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/472a-seduta-pubblica
ASSEMBLEA,2010-12-07T15:04:00Z,471ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/471a-seduta-pubblica
ASSEMBLEA,2010-12-07T09:34:00Z,470ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/470a-seduta-pubblica
ASSEMBLEA,2010-12-06T15:02:00Z,469ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/469a-seduta-pubblica
ASSEMBLEA,2010-12-06T10:01:00Z,468ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/468a-seduta-pubblica
ASSEMBLEA,2010-11-25T16:00:00Z,467ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/467a-seduta-pubblica
ASSEMBLEA,2010-11-24T17:01:00Z,466ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/466a-seduta-pubblica
ASSEMBLEA,2010-11-24T10:32:00Z,465ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/465a-seduta-pubblica
ASSEMBLEA,2010-11-23T16:31:00Z,464ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/464a-seduta-pubblica
ASSEMBLEA,2010-11-18T16:03:00Z,463ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/463a-seduta-pubblica
ASSEMBLEA,2010-11-18T09:32:00Z,462ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/462a-seduta-pubblica
ASSEMBLEA,2010-11-17T16:34:00Z,461ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/461a-seduta-pubblica
ASSEMBLEA,2010-11-17T09:34:00Z,460ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/460a-seduta-pubblica
ASSEMBLEA,2010-11-16T16:35:00Z,459ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/459a-seduta-pubblica
ASSEMBLEA,2010-11-11T16:03:00Z,458ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/458a-seduta-pubblica
ASSEMBLEA,2010-11-11T09:40:00Z,457ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/457a-seduta-pubblica
ASSEMBLEA,2010-11-10T16:33:00Z,456ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/456a-seduta-pubblica
ASSEMBLEA,2010-11-10T09:34:00Z,455ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/455a-seduta-pubblica
ASSEMBLEA,2010-11-09T16:33:00Z,454ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/454a-seduta-pubblica
ASSEMBLEA,2010-11-04T09:32:00Z,453ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/453a-seduta-pubblica
ASSEMBLEA,2010-11-03T16:30:00Z,452ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/452a-seduta-pubblica
ASSEMBLEA,2010-11-03T09:35:00Z,451ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/451a-seduta-pubblica
ASSEMBLEA,2010-11-02T16:31:00Z,450ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/450a-seduta-pubblica
ASSEMBLEA,2010-10-28T17:01:00Z,449ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/449a-seduta-pubblica
ASSEMBLEA,2010-10-28T10:45:00Z,448ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/448a-seduta-pubblica
ASSEMBLEA,2010-10-27T17:38:00Z,447ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/447a-seduta-pubblica
ASSEMBLEA,2010-10-27T10:33:00Z,446ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/446a-seduta-pubblica
ASSEMBLEA,2010-10-26T17:39:00Z,445ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/445a-seduta-pubblica
ASSEMBLEA,2010-10-21T17:03:00Z,444ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/444a-seduta-pubblica
ASSEMBLEA,2010-10-21T10:33:00Z,443ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/443a-seduta-pubblica
ASSEMBLEA,2010-10-20T17:37:00Z,442ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/442a-seduta-pubblica
ASSEMBLEA,2010-10-20T10:33:00Z,441ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/441a-seduta-pubblica
ASSEMBLEA,2010-10-19T17:30:00Z,440ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/440a-seduta-pubblica
ASSEMBLEA,2010-10-14T10:34:00Z,439ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/439a-seduta-pubblica
ASSEMBLEA,2010-10-13T17:36:00Z,438ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/438a-seduta-pubblica
ASSEMBLEA,2010-10-13T11:00:00Z,437ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/437a-seduta-pubblica
ASSEMBLEA,2010-10-12T19:03:00Z,436ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/436a-seduta-pubblica
ASSEMBLEA,2010-10-07T16:00:00Z,435ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/435a-seduta-pubblica
ASSEMBLEA,2010-10-06T17:32:00Z,434ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/434a-seduta-pubblica
ASSEMBLEA,2010-10-06T10:31:00Z,433ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/433a-seduta-pubblica
ASSEMBLEA,2010-10-05T17:03:00Z,432ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/432a-seduta-pubblica
ASSEMBLEA,2010-09-30T10:44:00Z,431ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/431a-seduta-pubblica
ASSEMBLEA,2010-09-29T10:32:00Z,430ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/430a-seduta-pubblica
ASSEMBLEA,2010-09-28T17:34:00Z,429ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/429a-seduta-pubblica
ASSEMBLEA,2010-09-23T10:35:00Z,428ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/428a-seduta-pubblica
ASSEMBLEA,2010-09-22T17:33:00Z,427ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/427a-seduta-pubblica
ASSEMBLEA,2010-09-22T10:38:00Z,426ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/426a-seduta-pubblica
ASSEMBLEA,2010-09-21T10:37:00Z,425ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/425a-seduta-pubblica
ASSEMBLEA,2010-09-16T17:01:00Z,424ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/424a-seduta-pubblica
ASSEMBLEA,2010-09-16T10:32:00Z,423ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/423a-seduta-pubblica
ASSEMBLEA,2010-09-15T17:35:00Z,422ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/422a-seduta-pubblica
ASSEMBLEA,2010-09-15T12:05:00Z,421ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/421a-seduta-pubblica
ASSEMBLEA,2010-08-06T12:34:00Z,420ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/420a-seduta-pubblica
ASSEMBLEA,2010-08-04T10:32:00Z,419ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/419a-seduta-pubblica
ASSEMBLEA,2010-08-03T10:33:00Z,418ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/418a-seduta-pubblica
ASSEMBLEA,2010-08-02T18:03:00Z,417ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/417a-seduta-pubblica
ASSEMBLEA,2010-07-29T17:09:00Z,416ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/416a-seduta-pubblica
ASSEMBLEA,2010-07-29T10:38:00Z,415ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/415a-seduta-pubblica
ASSEMBLEA,2010-07-28T17:02:00Z,414ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/414a-seduta-pubblica
ASSEMBLEA,2010-07-28T10:35:00Z,413ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/413a-seduta-pubblica
ASSEMBLEA,2010-07-27T17:35:00Z,412ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/412a-seduta-pubblica
ASSEMBLEA,2010-07-27T12:31:00Z,411ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/411a-seduta-pubblica
ASSEMBLEA,2010-07-22T10:41:00Z,410ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/410a-seduta-pubblica
ASSEMBLEA,2010-07-21T17:38:00Z,409ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/409a-seduta-pubblica
ASSEMBLEA,2010-07-21T10:35:00Z,408ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/408a-seduta-pubblica
ASSEMBLEA,2010-07-20T17:37:00Z,407ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/407a-seduta-pubblica
ASSEMBLEA,2010-07-15T10:30:00Z,406ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/406a-seduta-pubblica
ASSEMBLEA,2010-07-14T17:32:00Z,405ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/405a-seduta-pubblica
ASSEMBLEA,2010-07-14T10:34:00Z,404ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/404a-seduta-pubblica
ASSEMBLEA,2010-07-13T17:03:00Z,403ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/403a-seduta-pubblica
ASSEMBLEA,2010-07-13T12:10:00Z,402ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/402a-seduta-pubblica
ASSEMBLEA,2010-07-08T10:31:00Z,401ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/401a-seduta-pubblica
ASSEMBLEA,2010-07-06T18:00:00Z,400ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/400a-seduta-pubblica
ASSEMBLEA,2010-06-29T17:08:00Z,399ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/399a-seduta-pubblica
ASSEMBLEA,2010-06-16T17:04:00Z,398ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/398a-seduta-pubblica
ASSEMBLEA,2010-06-16T10:33:00Z,397ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/397a-seduta-pubblica
ASSEMBLEA,2010-06-15T17:35:00Z,396ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/396a-seduta-pubblica
ASSEMBLEA,2010-06-10T17:02:00Z,395ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/395a-seduta-pubblica
ASSEMBLEA,2010-06-10T10:36:00Z,394ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/394a-seduta-pubblica
ASSEMBLEA,2010-06-09T16:11:00Z,393ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/393a-seduta-pubblica
ASSEMBLEA,2010-06-08T17:30:00Z,392ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/392a-seduta-pubblica
ASSEMBLEA,2010-05-31T17:06:00Z,391ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/391a-seduta-pubblica
ASSEMBLEA,2010-05-27T17:00:00Z,390ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/390a-seduta-pubblica
ASSEMBLEA,2010-05-27T10:36:00Z,389ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/389a-seduta-pubblica
ASSEMBLEA,2010-05-26T17:32:00Z,388ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/388a-seduta-pubblica
ASSEMBLEA,2010-05-26T10:31:00Z,387ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/387a-seduta-pubblica
ASSEMBLEA,2010-05-25T17:30:00Z,386ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/386a-seduta-pubblica
ASSEMBLEA,2010-05-20T17:06:00Z,385ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/385a-seduta-pubblica
ASSEMBLEA,2010-05-20T13:08:00Z,384ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/384a-seduta-pubblica
ASSEMBLEA,2010-05-19T17:36:00Z,383ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/383a-seduta-pubblica
ASSEMBLEA,2010-05-19T10:30:00Z,382ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/382a-seduta-pubblica
ASSEMBLEA,2010-05-18T17:30:00Z,381ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/381a-seduta-pubblica
ASSEMBLEA,2010-05-13T16:00:00Z,380ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/380a-seduta-pubblica
ASSEMBLEA,2010-05-13T10:35:00Z,379ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/379a-seduta-pubblica
ASSEMBLEA,2010-05-12T17:34:00Z,378ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/378a-seduta-pubblica
ASSEMBLEA,2010-05-12T10:46:00Z,377ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/377a-seduta-pubblica
ASSEMBLEA,2010-05-11T17:44:00Z,376ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/376a-seduta-pubblica
ASSEMBLEA,2010-05-06T16:34:00Z,375ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/375a-seduta-pubblica
ASSEMBLEA,2010-05-06T10:34:00Z,374ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/374a-seduta-pubblica
ASSEMBLEA,2010-05-05T17:34:00Z,373ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/373a-seduta-pubblica
ASSEMBLEA,2010-05-05T11:05:00Z,372ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/372a-seduta-pubblica
ASSEMBLEA,2010-05-04T17:37:00Z,371ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/371a-seduta-pubblica
ASSEMBLEA,2010-04-29T17:01:00Z,370ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/370a-seduta-pubblica
ASSEMBLEA,2010-04-29T10:38:00Z,369ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/369a-seduta-pubblica
ASSEMBLEA,2010-04-28T17:37:00Z,368ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/368a-seduta-pubblica
ASSEMBLEA,2010-04-28T10:32:00Z,367ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/367a-seduta-pubblica
ASSEMBLEA,2010-04-27T17:35:00Z,366ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/366a-seduta-pubblica
ASSEMBLEA,2010-04-22T17:01:00Z,365ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/365a-seduta-pubblica
ASSEMBLEA,2010-04-21T17:34:00Z,364ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/364a-seduta-pubblica
ASSEMBLEA,2010-04-21T10:31:00Z,363ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/363a-seduta-pubblica
ASSEMBLEA,2010-04-20T17:33:00Z,362ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/362a-seduta-pubblica
ASSEMBLEA,2010-04-15T17:00:00Z,361ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/361a-seduta-pubblica
ASSEMBLEA,2010-04-15T11:31:00Z,360ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/360a-seduta-pubblica
ASSEMBLEA,2010-04-14T17:30:00Z,359ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/359a-seduta-pubblica
ASSEMBLEA,2010-04-14T10:34:00Z,358ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/358a-seduta-pubblica
ASSEMBLEA,2010-04-13T17:35:00Z,357ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/357a-seduta-pubblica
ASSEMBLEA,2010-04-07T17:00:00Z,356ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/356a-seduta-pubblica
ASSEMBLEA,2010-03-31T10:40:00Z,355ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/355a-seduta-pubblica
ASSEMBLEA,2010-03-30T17:31:00Z,354ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/354a-seduta-pubblica
ASSEMBLEA,2010-03-23T09:30:00Z,353ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/353a-seduta-pubblica
ASSEMBLEA,2010-03-16T16:32:00Z,352ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/352a-seduta-pubblica
ASSEMBLEA,2010-03-11T09:36:00Z,351ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/351a-seduta-pubblica
ASSEMBLEA,2010-03-10T15:02:00Z,350ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/350a-seduta-pubblica
ASSEMBLEA,2010-03-10T09:40:00Z,349ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/349a-seduta-pubblica
ASSEMBLEA,2010-03-09T16:03:00Z,348ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/348a-seduta-pubblica
ASSEMBLEA,2010-03-09T11:03:00Z,347ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/347a-seduta-pubblica
ASSEMBLEA,2010-03-04T16:01:00Z,346ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/346a-seduta-pubblica
ASSEMBLEA,2010-03-03T16:30:00Z,345ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/345a-seduta-pubblica
ASSEMBLEA,2010-03-03T09:34:00Z,344ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/344a-seduta-pubblica
ASSEMBLEA,2010-03-02T16:32:00Z,343ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/343a-seduta-pubblica
ASSEMBLEA,2010-02-25T09:34:00Z,342ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/342a-seduta-pubblica
ASSEMBLEA,2010-02-24T16:32:00Z,341ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/341a-seduta-pubblica
ASSEMBLEA,2010-02-24T09:38:00Z,340ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/340a-seduta-pubblica
ASSEMBLEA,2010-02-23T16:30:00Z,339ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/339a-seduta-pubblica
ASSEMBLEA,2010-02-18T09:31:00Z,338ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/338a-seduta-pubblica
ASSEMBLEA,2010-02-17T16:31:00Z,337ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/337a-seduta-pubblica
ASSEMBLEA,2010-02-17T09:09:00Z,336ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/336a-seduta-pubblica
ASSEMBLEA,2010-02-16T16:37:00Z,335ª Seduta pubblica,,https://webtv.senato.it/webtv/assemblea/335a-seduta-pubblica
