transcript_date,transcript_url,video_url,video_time
2022-06-02,https://www.saeima.lv/lv/transcripts/view/2390,"https://cdn.tiesraides.lv/saeima.lv/20220602151101_saeima.lv.1_0_0,",14.25
2022-06-02,https://www.saeima.lv/lv/transcripts/view/2390,"https://cdn.tiesraides.lv/saeima.lv/20220602170602_saeima.lv.1_0_0,",15.30
2022-06-02,https://www.saeima.lv/lv/transcripts/view/2390,"https://cdn.tiesraides.lv/saeima.lv/20220602192902_saeima.lv.1_0,",17.15
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714103902_saeima.lv.1_0_0,",9.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714124001_saeima.lv.1_0_0,",11.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714134601_saeima.lv.1_0_0,",13.30
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714145201_saeima.lv.1_0_0,",13.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714153301_saeima.lv.1_0_0,",14.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2396,"https://cdn.tiesraides.lv/saeima.lv/20220714165101_saeima.lv.1_0,",16.30
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714103902_saeima.lv.1_0_0,",9.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714124001_saeima.lv.1_0_0,",11.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714134601_saeima.lv.1_0_0,",13.30
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714145201_saeima.lv.1_0_0,",13.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714153301_saeima.lv.1_0_0,",14.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2397,"https://cdn.tiesraides.lv/saeima.lv/20220714165101_saeima.lv.1_0,",16.30
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714103902_saeima.lv.1_0_0,",9.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714124001_saeima.lv.1_0_0,",11.00
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714134601_saeima.lv.1_0_0,",13.30
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714145201_saeima.lv.1_0_0,",13.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714153301_saeima.lv.1_0_0,",14.45
2022-07-14,https://www.saeima.lv/lv/transcripts/view/2398,"https://cdn.tiesraides.lv/saeima.lv/20220714165101_saeima.lv.1_0,",16.30
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2399,"https://cdn.tiesraides.lv/saeima.lv/20220811105801_saeima.lv.1_0_0,",9.00
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2399,"https://cdn.tiesraides.lv/saeima.lv/20220811182901_saeima.lv.1_0,",12.40
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2399,"https://cdn.tiesraides.lv/saeima.lv/20220811164201_saeima.lv.1_0,",15.50
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2400,"https://cdn.tiesraides.lv/saeima.lv/20220811105801_saeima.lv.1_0_0,",9.00
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2400,"https://cdn.tiesraides.lv/saeima.lv/20220811182901_saeima.lv.1_0,",12.40
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2400,"https://cdn.tiesraides.lv/saeima.lv/20220811164201_saeima.lv.1_0,",15.50
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2401,"https://cdn.tiesraides.lv/saeima.lv/20220811105801_saeima.lv.1_0_0,",9.00
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2401,"https://cdn.tiesraides.lv/saeima.lv/20220811182901_saeima.lv.1_0,",12.40
2022-08-11,https://www.saeima.lv/lv/transcripts/view/2401,"https://cdn.tiesraides.lv/saeima.lv/20220811164201_saeima.lv.1_0,",15.50
2022-08-24,https://www.saeima.lv/lv/transcripts/view/2402,"https://cdn.tiesraides.lv/saeima.lv/20220824094301_saeima.lv.1_0_0,",9.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2403,"https://cdn.tiesraides.lv/saeima.lv/20220830092701_saeima.lv.1_0_0,",9.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2403,"https://cdn.tiesraides.lv/saeima.lv/20220830122901_saeima.lv.1_0_0,",11.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2404,"https://cdn.tiesraides.lv/saeima.lv/20220830092701_saeima.lv.1_0_0,",9.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2404,"https://cdn.tiesraides.lv/saeima.lv/20220830122901_saeima.lv.1_0_0,",11.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2404,"https://cdn.tiesraides.lv/saeima.lv/20220830174901_saeima.lv.1_0,",16.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2405,"https://cdn.tiesraides.lv/saeima.lv/20220830092701_saeima.lv.1_0_0,",9.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2405,"https://cdn.tiesraides.lv/saeima.lv/20220830122901_saeima.lv.1_0_0,",11.00
2022-08-30,https://www.saeima.lv/lv/transcripts/view/2405,"https://cdn.tiesraides.lv/saeima.lv/20220830174901_saeima.lv.1_0,",16.00
2022-09-08,https://www.saeima.lv/lv/transcripts/view/2406,"https://cdn.tiesraides.lv/saeima.lv/20220908113301_saeima.lv.1_0_0,",9.00
2022-09-08,https://www.saeima.lv/lv/transcripts/view/2406,"https://cdn.tiesraides.lv/saeima.lv/20220908125201_saeima.lv.1_0_0,",11.00
2022-09-08,https://www.saeima.lv/lv/transcripts/view/2406,"https://cdn.tiesraides.lv/saeima.lv/20220908152601_saeima.lv.1_0_0,",13.30
2022-09-08,https://www.saeima.lv/lv/transcripts/view/2406,"https://cdn.tiesraides.lv/saeima.lv/20220908152802_saeima.lv.1_0_0,",15.00
2022-09-08,https://www.saeima.lv/lv/transcripts/view/2406,"https://cdn.tiesraides.lv/saeima.lv/20220908183101_saeima.lv.1_0,",15.25
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2407,"https://cdn.tiesraides.lv/saeima.lv/20220915104902_saeima.lv.1_0_0,",9.00
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2407,"https://cdn.tiesraides.lv/saeima.lv/20220915120301_saeima.lv.1_0_0,",11.00
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2407,"https://cdn.tiesraides.lv/saeima.lv/20220915123502_saeima.lv.1_0_0,",11.55
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2407,"https://cdn.tiesraides.lv/saeima.lv/20220915153506_saeima.lv.1_0_0,",13.30
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2407,"https://cdn.tiesraides.lv/saeima.lv/20220915173201_saeima.lv.1_0_0,",15.30
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2409,"https://cdn.tiesraides.lv/saeima.lv/20220915104902_saeima.lv.1_0_0,",9.00
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2409,"https://cdn.tiesraides.lv/saeima.lv/20220915120301_saeima.lv.1_0_0,",11.00
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2409,"https://cdn.tiesraides.lv/saeima.lv/20220915123502_saeima.lv.1_0_0,",11.55
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2409,"https://cdn.tiesraides.lv/saeima.lv/20220915153506_saeima.lv.1_0_0,",13.30
2022-09-15,https://www.saeima.lv/lv/transcripts/view/2409,"https://cdn.tiesraides.lv/saeima.lv/20220915173201_saeima.lv.1_0_0,",15.30
2022-09-22,https://www.saeima.lv/lv/transcripts/view/2408,"https://cdn.tiesraides.lv/saeima.lv/20220922103801_saeima.lv.1_0_0,",9.00
2022-09-22,https://www.saeima.lv/lv/transcripts/view/2408,"https://cdn.tiesraides.lv/saeima.lv/20220922124102_saeima.lv.1_0_0,",11.00
2022-09-22,https://www.saeima.lv/lv/transcripts/view/2408,"https://cdn.tiesraides.lv/saeima.lv/20220922150302_saeima.lv.1_0_0,",13.30
2022-09-22,https://www.saeima.lv/lv/transcripts/view/2408,"https://cdn.tiesraides.lv/saeima.lv/20220922162902_saeima.lv.1_0_0,",15.30
2022-09-29,https://www.saeima.lv/lv/transcripts/view/2410,"https://cdn.tiesraides.lv/saeima.lv/20220929105301_saeima.lv.1_0_0,",9.00
2022-09-29,https://www.saeima.lv/lv/transcripts/view/2410,"https: //cdn.tiesraides.lv/saeima.lv/20220929131201_saeima.lv.1_0_0,",11.00
2022-09-29,https://www.saeima.lv/lv/transcripts/view/2410,"https://cdn.tiesraides.lv/saeima.lv/20220929163602_saeima.lv.1_0_0,",14.00
2022-09-29,https://www.saeima.lv/lv/transcripts/view/2410,"https://cdn.tiesraides.lv/saeima.lv/20220929214202_saeima.lv.3_0_0,",17.00
2022-09-29,https://www.saeima.lv/lv/transcripts/view/2410,"https://cdn.tiesraides.lv/saeima.lv/20220929213501_saeima.lv.1_0_5,",19.15
2022-10-06,https://www.saeima.lv/lv/transcripts/view/2411,"https://cdn.tiesraides.lv/saeima.lv/20221006104101_saeima.lv.1_0_0,",9.00
2022-10-06,https://www.saeima.lv/lv/transcripts/view/2411,"https://cdn.tiesraides.lv/saeima.lv/20221006121502_saeima.lv.1_0_0,",11.00
2022-10-13,https://www.saeima.lv/lv/transcripts/view/2412,"https://cdn.tiesraides.lv/saeima.lv/20221013104602_saeima.lv.1_0_0,",9.00
2022-10-13,https://www.saeima.lv/lv/transcripts/view/2412,"https://cdn.tiesraides.lv/saeima.lv/20221013114101_saeima.lv.1_0_0,",11.00
2022-10-20,https://www.saeima.lv/lv/transcripts/view/2414,"https://cdn.tiesraides.lv/saeima.lv/20221020123303_saeima.lv.1_0_0,",9.00
2022-10-20,https://www.saeima.lv/lv/transcripts/view/2414,"https://cdn.tiesraides.lv/saeima.lv/20221020124202_saeima.lv.1_0_0,",11.00
2022-10-20,https://www.saeima.lv/lv/transcripts/view/2414,"https://cdn.tiesraides.lv/saeima.lv/20221020125003_saeima.lv.1_0,",12.30
2022-10-20,https://www.saeima.lv/lv/transcripts/view/2414,"https://cdn.tiesraides.lv/saeima.lv/20221020171501_saeima.lv.1_0,",17.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107091303_saeima.lv.1_0_0,9.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,9.20
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,11.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,13.30
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,14.25
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2173,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,16.5
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107091303_saeima.lv.1_0_0,9.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,9.20
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,11.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,13.30
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,14.25
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2179,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,16.5
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107091303_saeima.lv.1_0_0,9.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107103401_saeima.lv.1_0_0,9.20
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107124001_saeima.lv.1_0_0,11.00
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107141501_saeima.lv.1_0_0,13.30
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107144501_saeima.lv.1_0_0,14.25
2021-01-07,https://www.saeima.lv/lv/transcripts/view/2178,https://cdn.tiesraides.lv/saeima.lv/20210107181601_saeima.lv.1_0,16.5
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2180,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,9.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2180,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,11.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2180,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,12.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2180,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,13.30
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2181,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,9.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2181,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,11.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2181,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,12.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2181,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,13.30
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2182,https://cdn.tiesraides.lv/saeima.lv/20210114103701_saeima.lv.1_0_0,9.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2182,https://cdn.tiesraides.lv/saeima.lv/20210114115101_saeima.lv.1_0_0,11.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2182,https://cdn.tiesraides.lv/saeima.lv/20210114124201_saeima.lv.1_0_0,12.00
2021-01-14,https://www.saeima.lv/lv/transcripts/view/2182,https://cdn.tiesraides.lv/saeima.lv/20210114140801_saeima.lv.1_0,13.30
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121094001_saeima.lv.1_0_0,9.00
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121103301_saeima.lv.1_0_0,9.45
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121123701_saeima.lv.1_0_0,11.00
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121135601_saeima.lv.1_0_0,13.30
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121150501_saeima.lv.1_0_0,14.05
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2183,https://cdn.tiesraides.lv/saeima.lv/20210121163501_saeima.lv.1_0,15.30
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121094001_saeima.lv.1_0_0,9.00
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121103301_saeima.lv.1_0_0,9.45
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121123701_saeima.lv.1_0_0,11.00
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121135601_saeima.lv.1_0_0,13.30
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121150501_saeima.lv.1_0_0,14.05
2021-01-21,https://www.saeima.lv/lv/transcripts/view/2184,https://cdn.tiesraides.lv/saeima.lv/20210121163501_saeima.lv.1_0,15.30
2021-01-28,https://www.saeima.lv/lv/transcripts/view/2185,https://cdn.tiesraides.lv/saeima.lv/20210128104402_saeima.lv.1_0_0,9.00
2021-01-28,https://www.saeima.lv/lv/transcripts/view/2185,https://cdn.tiesraides.lv/saeima.lv/20210128123801_saeima.lv.1_0_0,11.00
2021-01-28,https://www.saeima.lv/lv/transcripts/view/2185,https://cdn.tiesraides.lv/saeima.lv/20210128150601_saeima.lv.1_0_0,13.30
2021-01-28,https://www.saeima.lv/lv/transcripts/view/2185,https://cdn.tiesraides.lv/saeima.lv/20210128171602_saeima.lv.1_0_0,15.30
2021-01-28,https://www.saeima.lv/lv/transcripts/view/2185,https://cdn.tiesraides.lv/saeima.lv/20210128191201_saeima.lv.1_0,17.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2187,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,9.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2187,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,9.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2187,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,11.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2188,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,9.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2188,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,9.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2188,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,11.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,9.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,9.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,11.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204123401_saeima.lv.1_0_0,11.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204150002_saeima.lv.1_0_0,13.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204170701_saeima.lv.1_0_0,15.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204175401_saeima.lv.1_0_0,17.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2190,https://cdn.tiesraides.lv/saeima.lv/20210204190601_saeima.lv.1_0,18.05
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204091901_saeima.lv.1_0_0,9.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204103601_saeima.lv.1_0_0,9.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204111201_saeima.lv.1_0_0,11.00
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204123401_saeima.lv.1_0_0,11.20
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204150002_saeima.lv.1_0_0,13.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204170701_saeima.lv.1_0_0,15.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204175401_saeima.lv.1_0_0,17.30
2021-02-04,https://www.saeima.lv/lv/transcripts/view/2189,https://cdn.tiesraides.lv/saeima.lv/20210204190601_saeima.lv.1_0,18.05
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,9.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,11.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,13.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,14.20
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,15.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2191,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,16.25
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,9.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,11.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,13.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,14.20
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,15.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2192,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,16.25
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211103302_saeima.lv.1_0_0,9.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211124701_saeima.lv.1_0_0,11.00
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211141902_saeima.lv.1_0_0,13.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211152602_saeima.lv.1_0_0,14.20
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211164301_saeima.lv.1_0_0,15.30
2021-02-11,https://www.saeima.lv/lv/transcripts/view/2193,https://cdn.tiesraides.lv/saeima.lv/20210211171901_saeima.lv.1_0,16.25
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2195,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,9.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2195,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,9.45
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2195,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,10.15
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2195,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,11.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2195,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,13.30
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2194,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,9.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2194,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,9.45
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2194,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,10.15
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2194,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,11.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2194,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,13.30
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218094201_saeima.lv.1_0_0,9.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218100501_saeima.lv.1_0,9.45
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218104102_saeima.lv.1_0_0,10.15
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218123601_saeima.lv.1_0_0,11.00
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218150801_saeima.lv.1_0,13.30
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218160301_saeima.lv.1_0_0,15.30
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218171902_saeima.lv.1_0,16.05
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218180902_saeima.lv.1_0_0,16.45
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218191225_saeima.lv.1_0_0,18.20
2021-02-18,https://www.saeima.lv/lv/transcripts/view/2196,https://cdn.tiesraides.lv/saeima.lv/20210218200601_saeima.lv.1_0,19.10
2021-03-04,https://www.saeima.lv/lv/transcripts/view/2204,https://cdn.tiesraides.lv/saeima.lv/20210304094401_saeima.lv.1_0_0,9.10
2021-03-04,https://www.saeima.lv/lv/transcripts/view/2204,https://cdn.tiesraides.lv/saeima.lv/20210304103601_saeima.lv.1_0_0,9.55
2021-03-04,https://www.saeima.lv/lv/transcripts/view/2204,https://cdn.tiesraides.lv/saeima.lv/20210304123501_saeima.lv.1_0_0,11.00
2021-03-04,https://www.saeima.lv/lv/transcripts/view/2204,https://cdn.tiesraides.lv/saeima.lv/20210304150601_saeima.lv.1_0_0,13.30
2021-03-04,https://www.saeima.lv/lv/transcripts/view/2204,https://cdn.tiesraides.lv/saeima.lv/20210304161001_saeima.lv.1_0_0,15.30
