convocation,session,order_no,transcript_url,recording_url
X,11,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015713,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15783
X,11,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015712,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15768
X,11,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015710,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15715
X,11,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015709,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15714
X,11,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015708,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15636
X,11,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015706,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15797
X,11,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015705,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15658
X,11,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015704,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15657
X,11,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015702,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15635
X,11,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015701,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15629
X,11,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015695,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,11,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015694,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,11,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015693,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,11,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015692,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,11,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015691,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15637
X,11,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015690,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15769
X,11,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015688,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15628
X,11,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015681,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15627
X,11,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015680,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15634
X,11,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015678,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15633
X,11,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015677,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15638
X,11,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015676,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15632
X,11,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015675,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15643
X,11,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015674,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15631
X,11,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015673,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15782
X,11,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015672,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15604
X,10,100,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015670,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15586
X,10,99,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015669,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15585
X,10,98,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015668,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15599
X,10,97,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015667,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15591
X,10,96,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015663,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15384
X,10,95,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015662,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15383
X,10,94,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015661,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15562
X,10,93,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015660,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15569
X,10,92,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015659,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15514
X,10,91,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015658,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15576
X,10,90,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015657,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15575
X,10,89,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015656,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,88,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015655,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,87,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015654,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15378
X,10,86,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015653,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15470
X,10,85,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015652,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15577
X,10,84,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015651,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15399
X,10,83,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015650,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15574
X,10,82,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015649,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15523
X,10,81,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015646,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15374
X,10,80,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015645,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15387
X,10,79,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015644,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15388
X,10,78,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015643,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15398
X,10,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015642,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15568
X,10,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015641,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15391
X,10,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015640,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15559
X,10,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015639,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15542
X,10,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015638,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15400
X,10,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015637,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15557
X,10,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015636,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15565
X,10,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015635,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15564
X,10,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015634,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15558
X,10,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015633,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015632,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15561
X,10,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015631,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15397
X,10,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015630,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15375
X,10,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015629,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15447
X,10,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015628,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15548
X,10,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015627,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15547
X,10,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015626,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15546
X,10,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015625,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15545
X,10,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015624,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15390
X,10,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015623,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15369
X,10,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015622,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15560
X,10,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015621,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015620,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015619,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015618,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015617,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15553
X,10,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015616,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,10,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015615,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15356
X,10,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015614,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15353
X,10,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015613,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15351
X,10,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015612,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15386
X,10,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015611,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15385
X,10,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015610,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15352
X,10,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015609,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15372
X,10,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015608,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15355
X,10,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015607,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15345
X,10,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015606,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15380
X,10,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015605,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15346
X,10,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015604,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15526
X,10,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015603,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15511
X,10,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015601,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15349
X,10,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015600,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15512
X,10,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015599,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15528
X,10,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015598,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15527
X,10,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015597,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15363
X,10,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015596,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15364
X,10,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015595,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15510
X,10,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015591,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15348
X,10,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015590,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15370
X,10,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015588,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15357
X,10,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015586,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15515
X,10,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015585,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15362
X,10,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015584,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15360
X,10,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015583,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15361
X,10,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015582,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15359
X,10,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015581,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15354
X,10,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015578,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15347
X,10,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015577,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15495
X,10,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015576,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15373
X,10,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015575,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15496
X,10,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015574,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15509
X,10,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015573,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15337
X,10,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015572,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15368
X,10,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015571,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15367
X,10,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015570,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15366
X,10,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015569,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15365
X,10,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015568,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15350
X,10,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015557,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15358
X,10,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015556,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15336
X,10,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015555,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15344
X,10,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015554,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15343
X,10,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015553,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15342
X,10,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015552,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15341
X,10,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015551,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15340
X,10,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015550,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15339
X,10,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015549,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15338
X,10,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015548,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15335
X,10,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015547,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15313
X,9,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015541,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15230
X,9,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015540,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15311
X,9,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015539,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15249
X,9,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015538,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15305
X,9,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015537,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15302
X,9,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015536,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15292
X,9,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015535,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15301
X,9,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015534,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15297
X,9,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015533,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15291
X,9,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015532,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15260
X,9,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015531,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15282
X,9,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015530,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15285
X,9,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015529,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15275
X,9,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015524,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15286
X,9,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015523,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,9,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015522,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,9,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015521,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,9,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015513,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15259
X,9,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015512,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15250
X,9,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015511,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15279
X,9,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015510,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15134
X,9,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015509,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15133
X,9,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015508,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15132
X,9,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015507,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15131
X,9,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015506,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15130
X,9,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015505,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15129
X,9,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015504,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15128
X,9,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015503,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15122
X,9,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015502,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15136
X,9,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015501,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15135
X,9,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015500,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15127
X,9,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015498,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15268
X,9,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015497,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15170
X,9,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015496,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15123
X,9,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015495,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15267
X,9,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015494,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15266
X,9,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015493,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15265
X,9,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015492,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15264
X,9,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015491,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15263
X,9,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015490,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15262
X,9,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015489,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15261
X,9,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015488,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15121
X,9,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015487,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15120
X,9,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015486,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=15119
X,9,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015485,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14956
X,8,81,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015483,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,8,80,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015482,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=
X,8,79,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015481,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14948
X,8,78,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015480,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14928
X,8,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015479,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14875
X,8,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015478,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14937
X,8,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015477,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14938
X,8,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015476,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14952
X,8,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015475,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14950
X,8,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015474,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14951
X,8,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015473,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14949
X,8,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015472,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14891
X,8,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015471,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14926
X,8,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015470,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14899
X,8,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015469,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14901
X,8,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015468,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14925
X,8,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015467,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14924
X,8,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015466,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14921
X,8,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2015465,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=14855
