transcript_link,date,parsed_date,title,date_from_title,upload_date,duration,youtube_link
/et/202104221000,2021-04-22 10:00:00,2021-04-22,"Riigikogu istung, 22. aprill 2021",2021-04-22,1970-01-01,00:53:33,https://www.youtube.com/watch?v=JAog8-cKbac
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211400,2021-04-21 14:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104211200,2021-04-21 12:00:00,2021-04-21,"Riigikogu istung, 21. aprill 2021",2021-04-21,1970-01-01,01:54:37,https://www.youtube.com/watch?v=MA62FImNQ_w
/et/202104201000,2021-04-20 10:00:00,2021-04-20,"Riigikogu istung, 20. aprill 2021",2021-04-20,1970-01-01,03:03:03,https://www.youtube.com/watch?v=a3FuROp1mKc
/et/202104201000,2021-04-20 10:00:00,2021-04-20,"Riigikogu istung, 20. aprill 2021",2021-04-20,1970-01-01,03:03:03,https://www.youtube.com/watch?v=a3FuROp1mKc
/et/202104201000,2021-04-20 10:00:00,2021-04-20,"Riigikogu istung, 20. aprill 2021",2021-04-20,1970-01-01,03:03:03,https://www.youtube.com/watch?v=a3FuROp1mKc
/et/202104191500,2021-04-19 15:00:00,2021-04-19,"Riigikogu istung, 19. aprill 2021",2021-04-19,1970-01-01,03:30:30,https://www.youtube.com/watch?v=J_gpbBdM_6E
/et/202104191500,2021-04-19 15:00:00,2021-04-19,"Riigikogu istung, 19. aprill 2021",2021-04-19,1970-01-01,03:30:30,https://www.youtube.com/watch?v=J_gpbBdM_6E
/et/202104191500,2021-04-19 15:00:00,2021-04-19,"Riigikogu istung, 19. aprill 2021",2021-04-19,1970-01-01,03:30:30,https://www.youtube.com/watch?v=J_gpbBdM_6E
/et/202104191500,2021-04-19 15:00:00,2021-04-19,"Riigikogu istung, 19. aprill 2021",2021-04-19,1970-01-01,03:30:30,https://www.youtube.com/watch?v=J_gpbBdM_6E
/et/202104191500,2021-04-19 15:00:00,2021-04-19,"Riigikogu istung, 19. aprill 2021",2021-04-19,1970-01-01,03:30:30,https://www.youtube.com/watch?v=J_gpbBdM_6E
/et/202104151000,2021-04-15 10:00:00,2021-04-15,"Riigikogu istung, 15. aprill 2021",2021-04-15,1970-01-01,04:06:07,https://www.youtube.com/watch?v=mI81MgIa1qM
/et/202104151000,2021-04-15 10:00:00,2021-04-15,"Riigikogu istung, 15. aprill 2021",2021-04-15,1970-01-01,04:06:07,https://www.youtube.com/watch?v=mI81MgIa1qM
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141400,2021-04-14 14:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu istung, 14. aprill 2021",2021-04-14,1970-01-01,11:23:45,https://www.youtube.com/watch?v=75egegQIonI
/et/202104141200,2021-04-14 12:00:00,2021-04-14,"Riigikogu infotund, 14. aprill 2021",2021-04-14,1970-01-01,01:57:05,https://www.youtube.com/watch?v=Q740TuYU5C4
/et/202104131000,2021-04-13 10:00:00,2021-04-13,"Riigikogu istung, 13. aprill 2021",2021-04-13,1970-01-01,03:50:23,https://www.youtube.com/watch?v=EekydB-pBaw
/et/202104131000,2021-04-13 10:00:00,2021-04-13,"Riigikogu istung, 13. aprill 2021",2021-04-13,1970-01-01,03:50:23,https://www.youtube.com/watch?v=EekydB-pBaw
/et/202104131000,2021-04-13 10:00:00,2021-04-13,"Riigikogu istung, 13. aprill 2021",2021-04-13,1970-01-01,03:50:23,https://www.youtube.com/watch?v=EekydB-pBaw
/et/202104131000,2021-04-13 10:00:00,2021-04-13,"Riigikogu istung, 13. aprill 2021",2021-04-13,1970-01-01,03:50:23,https://www.youtube.com/watch?v=EekydB-pBaw
/et/202104121500,2021-04-12 15:00:00,2021-04-12,"Riigikogu istung, 12. aprill 2021",2021-04-12,1970-01-01,09:00:26,https://www.youtube.com/watch?v=QznFK0DipxI
/et/202104121500,2021-04-12 15:00:00,2021-04-12,"Riigikogu istung, 12. aprill 2021",2021-04-12,1970-01-01,09:00:26,https://www.youtube.com/watch?v=QznFK0DipxI
/et/202104121500,2021-04-12 15:00:00,2021-04-12,"Riigikogu istung, 12. aprill 2021",2021-04-12,1970-01-01,09:00:26,https://www.youtube.com/watch?v=QznFK0DipxI
/et/202104121500,2021-04-12 15:00:00,2021-04-12,"Riigikogu istung, 12. aprill 2021",2021-04-12,1970-01-01,09:00:26,https://www.youtube.com/watch?v=QznFK0DipxI
/et/202104081000,2021-04-08 10:00:00,2021-04-08,"Riigikogu istung, 8. aprill 2021",2021-04-08,1970-01-01,03:59:08,https://www.youtube.com/watch?v=En-gER_oWP4
/et/202104081000,2021-04-08 10:00:00,2021-04-08,"Riigikogu istung, 8. aprill 2021",2021-04-08,1970-01-01,03:59:08,https://www.youtube.com/watch?v=En-gER_oWP4
/et/202104081000,2021-04-08 10:00:00,2021-04-08,"Riigikogu istung, 8. aprill 2021",2021-04-08,1970-01-01,03:59:08,https://www.youtube.com/watch?v=En-gER_oWP4
/et/202104081000,2021-04-08 10:00:00,2021-04-08,"Riigikogu istung, 8. aprill 2021",2021-04-08,1970-01-01,03:59:08,https://www.youtube.com/watch?v=En-gER_oWP4
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071400,2021-04-07 14:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu istung, 7. aprill 2021",2021-04-07,1970-01-01,11:30:13,https://www.youtube.com/watch?v=JaTIkBJqjeQ
/et/202104071200,2021-04-07 12:00:00,2021-04-07,"Riigikogu infotund, 7. aprill 2021",2021-04-07,1970-01-01,01:59:43,https://www.youtube.com/watch?v=rXFuoVM2DNA
/et/202104061000,2021-04-06 10:00:00,2021-04-06,"Riigikogu istung, 6. aprill 2021",2021-04-06,1970-01-01,01:48:41,https://www.youtube.com/watch?v=sE_snwbbn0E
/et/202104061000,2021-04-06 10:00:00,2021-04-06,"Riigikogu istung, 6. aprill 2021",2021-04-06,1970-01-01,01:48:41,https://www.youtube.com/watch?v=sE_snwbbn0E
/et/202104061000,2021-04-06 10:00:00,2021-04-06,"Riigikogu istung, 6. aprill 2021",2021-04-06,1970-01-01,01:48:41,https://www.youtube.com/watch?v=sE_snwbbn0E
/et/202104061000,2021-04-06 10:00:00,2021-04-06,"Riigikogu istung, 6. aprill 2021",2021-04-06,1970-01-01,01:48:41,https://www.youtube.com/watch?v=sE_snwbbn0E
/et/202104061000,2021-04-06 10:00:00,2021-04-06,"Riigikogu istung, 6. aprill 2021",2021-04-06,1970-01-01,01:48:41,https://www.youtube.com/watch?v=sE_snwbbn0E
/et/202104051500,2021-04-05 15:00:00,2021-04-05,"Riigikogu istung, 5. aprill 2021",2021-04-05,1970-01-01,02:28:01,https://www.youtube.com/watch?v=0pbjpZESB4w
/et/202104051500,2021-04-05 15:00:00,2021-04-05,"Riigikogu istung, 5. aprill 2021",2021-04-05,1970-01-01,02:28:01,https://www.youtube.com/watch?v=0pbjpZESB4w
/et/202104051500,2021-04-05 15:00:00,2021-04-05,"Riigikogu istung, 5. aprill 2021",2021-04-05,1970-01-01,02:28:01,https://www.youtube.com/watch?v=0pbjpZESB4w
/et/202104051500,2021-04-05 15:00:00,2021-04-05,"Riigikogu istung, 5. aprill 2021",2021-04-05,1970-01-01,02:28:01,https://www.youtube.com/watch?v=0pbjpZESB4w
